SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc	
t¨ng Ho¶ s¸t néi c«ng 		456		2					67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\manadamage_enhance.lua	addfiremagic_v																																										
t¨ng L«i s¸t néi c«ng 		457		2					67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\manadamage_enhance.lua	addlightingmagic_v																																										
T¨ng Sinh lùc (%) 		458		2					67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\status_enhance.lua	lifemax_p																																										
T¨ng Néi lùc (%) 		459		2					67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\status_enhance.lua	manamax_p																																										
Hoa ®¨ng 		460	53	2					75	2	0	2	0	68	0	0	0	0	7	0	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	22	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		32400					0	0	0	-1	1	\script\skill\special\star1.lua	lucky_v																																										
Hoa ®¨ng 		461	53	2					76	2	0	2	0	68	0	0	0	0	7	0	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	22	0	0	0	0	0	0	0	30	20	-2	0	0	0	100		32400					0	0	0	-1	1	\script\skill\special\star2.lua	lucky_v																																										
C«ng Tèc hoµn (kü n¨ng) 		511		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	attackspeed_v		castspeed_v																																								
Bµo Tèc hoµn (kü n¨ng) 		512		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	fastwalkrun_p																																										
Phæ  Phßng hoµn (kü n¨ng) 		513		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	physicsres_p																																										
§éc phßng hoµn (kü n¨ng) 		514		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	poisonres_p																																										
B¨ng Phßng hoµn (kü n¨ng) 		515		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	coldres_p																																										
Háa  phßng hoµn (kü n¨ng) 		516		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	fireres_p																																										
L«i  phßng hoµn (kü n¨ng) 		517		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lightingres_p																																										
Gi¶m Th­¬ng hoµn (kü n¨ng) 		518		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	fasthitrecover_v																																										
Gi¶m H«n hoµn (kü n¨ng) 		519		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	stuntimereduce_p																																										
Gi¶m §éc hoµn (kü n¨ng) 		520		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	poisontimereduce_p																																										
Gi¶m B¨ng hoµn (kü n¨ng) 		521		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	freezetimereduce_p																																										
kh¸ng tÊn c«ng khİ mÖnh (kü n¨ng) 		521		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	fatallystrikeres_p																																										
Phæ C«ng hoµn (kü n¨ng) 		522		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	addphysicsdamage_p		addphysicsmagic_v																																								
§éc C«ng hoµn (kü n¨ng) 		523		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	addpoisondamage_v		addpoisonmagic_v																																								
B¨ng C«ng hoµn (kü n¨ng) 		524		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	addcolddamage_v		addcoldmagic_v																																								
Háa C«ng hoµn (kü n¨ng) 		525		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	addfiredamage_v		addfiremagic_v																																								
L«i C«ng hoµn (kü n¨ng) 		526		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	addlightingdamage_v		addlightingmagic_v																																								
Tr­êng MÖnh hoµn (kü n¨ng) 		527		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lifemax_v																																										
Tr­êng Néi hoµn (kü n¨ng) 		528		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	manamax_v																																										
"T¨ng Sinh, Néi lùc (kü n¨ng) "		529		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lifemax_v		manamax_v																																								
T¨ng may m¾n (kü n¨ng) 		530		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				0	0	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lucky_v																																										
T¨ng kinh nghiÖm (kü n¨ng) 		531		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				0	0	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	expenhance_p																																										
"Håi Sinh, néi lùc (kü n¨ng) "		532		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				76	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lifereplenish_v		manareplenish_v																																								
¸i T×nh Tri T©m (kü n¨ng) 		533		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				79	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lifereplenish_v		manareplenish_v																																								
Tİn sø lÖnh ? méc		542		2					100	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\star1.lua	lucky_v																																										
Tİn sø lÖnh ? §ång		543		2					101	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\star1.lua	lucky_v																																										
Tİn sø lÖnh ? B¹c		544		2					102	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\star1.lua	lucky_v																																										
Tİn sø lÖnh - Vµng		545		2					103	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\star1.lua	lucky_v																																										
Ngù Tø lÖnh bµi - vµng 		546		2					104	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\star1.lua	lucky_v																																										
 (Phiªn b¶n cña ®µi loan) 		622		2					79	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lucky_v																																										
 (Phiªn b¶n cña ®µi loan) 		623		2					67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	expenhance_p																																										
Tİn Sø phßng vËt lı  		631		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	physicsres_p	physics	physicsres_yan_p	physics																																							
Tİn Sø phßng ®éc 		632		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	poisonres_p	poison	poisonres_yan_p	poison																																							
Tİn Sø phßng b¨ng  		633		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	coldres_p	cold	coldres_yan_p	cold																																							
Tİn Sø Phßng háa  		634		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	fireres_p	fire	fireres_yan_p	fire																																							
Tİn Sø Phßng l«i  		635		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	lightingres_p	lighting	lightingres_yan_p	lighting																																							
§ång Tİn sø lÖnh phßng vËt lı (##) 		636		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	physicsres_p	physics																																									
§ång Tİn sø lÖnh phßng ®éc (##) 		637		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	poisonres_p	poison																																									
§ång Tİn sø lÖnh phßng b¨ng (##) 		638		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	coldres_p	cold																																									
§ång Tİn sø lÖnh phßng Háa (##) 		639		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	fireres_p	fire																																									
§ång Tİn sø lÖnh phßng L«i (##) 		640		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	lightingres_p	lighting																																									
ng©n Tİn sø lÖnh phßng thñ (##) 		641		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	physicsres_p	physics																																									
ng©n Tİn sø lÖnh phßng ®éc (##) 		642		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	poisonres_p	poison																																									
ng©n Tİn sø lÖnh phßng b¨ng (##) 		643		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	coldres_p	cold																																									
ng©n Tİn sø lÖnh phßng háa (##) 		644		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	fireres_p	fire																																									
ng©n Tİn sø lÖnh phßng L«i (##) 		645		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	lightingres_p	lighting																																									
Kim Tİn sø sø lÖnh phßng thñ (##) 		646		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	physicsres_p	physics																																									
Kim Tİn sø sø lÖnh phßng ®éc (##) 		647		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	poisonres_p	poison																																									
Kim Tİn sø sø lÖnh phßng b¨ng (##) 		648		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	coldres_p	cold																																									
Kim Tİn sø sø lÖnh phßng Háa (##) 		649		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	fireres_p	fire																																									
Kim Tİn sø sø lÖnh phßng L«i (##) 		650		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	lightingres_p	lighting																																									
Ngù Tø lÖnh phßng vËt lı (##) 		651		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	physicsres_p	physics																																									
Ngù Tø lÖnh phßng ®éc (##) 		652		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	poisonres_p	poison																																									
Ngù Tø lÖnh phßng b¨ng (##) 		653		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	coldres_p	cold																																									
Ngù Tø lÖnh phßng Háa (##) 		654		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	fireres_p	fire																																									
Ngù Tø lÖnh phßng L«i (##) 		655		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	lightingres_p	lighting																																									
BÉy cho¸ng (Gi¸ng Sinh) 		668		0					106	2	0	0	0	50	0	0	0	0	7	244	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\christmastrap.lua	nomovespeed	christmasstun																																									
BÉy gi¶m tèc (Gi¸ng Sinh) 		669		0					66	2	0	0	0	50	0	0	0	0	7	245	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\christmastrap.lua	nomovespeed	christmasspeeddown																																									
BÉy t¨ng tèc (Gi¸ng Sinh) 		670		2					67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\christmastrap.lua	nomovespeed	christmasspeedup																																									
BÉy h«n mª (Gi¸ng Sinh) 		671		0					106	2	0	0	0	50	0	0	0	0	7	246	-1	1	1	11	0	0	0		0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\christmastrap.lua	nomovespeed	christmasstun																																									
BÉy gi¶m tèc (Gi¸ng Sinh) 		672		0					66	2	0	0	0	50	0	0	0	0	7	247	-1	1	1	11	0	0	0		0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\christmastrap.lua	nomovespeed	christmasspeeddown																																									
BÉy h«n mª (Gi¸ng Sinh) 		673		2					106	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\christmastrap.lua	nomovespeed	christmasspeedup																																									
BÉy gi¶m tèc (Gi¸ng Sinh) 		674		2					66	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\christmastrap.lua	nomovespeed	christmasspeedup																																									
Hoa hång 2	C«ng kİch néi c«ng 	675	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_21.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			0	0	0	2	0	300	15	5	8	0	6	248	-1	5	1	11	1	0	5		2	0	0	5	5	0	0	1	0	0	0	0	0	1	0	1	676	0	0	0	0	0	1	680	30	20	-2	1	0	0	1	0	0	0				0	0	0	-1	1	\script\skill\special\rose.lua	skill_eventskilllevel																																									"Thóy Yªn trung cÊp chiªu thøc, t¨ng hiÖu qu¶ s¸t th­¬ng."	
