SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc	
µÆµû´óÕĞÒõ²ÜµØ×¦ÖĞ¼ä		1217	402	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_wu_01.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\Ììî¸µØÉ·ÊÖm.wav	\sound\skill\Ììî¸µØÉ·ÊÖf.wav	0	0	0	0	0	420	0	4	5	0	7	400	-1	1	1	11	20	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1218	0	0	0	0	0	1	1219	0	20	-2	0	0	0	0		200					0	0	0	-1	1	\script\skill\npc\°ï»á³Ç±¤npc.lua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua			
µÆµû´óÕĞÒõ²ÜµØ×¦µÚ¶ş²ã	C«ng kİch néi c«ng 	1218	402	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_wu_01.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\Ììî¸µØÉ·ÊÖm.wav	\sound\skill\Ììî¸µØÉ·ÊÖf.wav	0	0	0	0	0	420	0	4	5	0	3	400	-1	10	1	11	20	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1219	0	20	-2	0	0	0	0		170					0	0	0	-1	1	\script\skill\npc\°ï»á³Ç±¤npc.lua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua			
Òõ²ÜµØ×¦×Óµ¯	C«ng kİch néi c«ng 	1219	402	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_wu_01.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\Ììî¸µØÉ·ÊÖm.wav	\sound\skill\Ììî¸µØÉ·ÊÖf.wav	0	0	0	0	0	420	0	4	5	0	6	401	-1	1	1	11	20	0	54		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\°ï»á³Ç±¤npc.lua	firedamage_v	yincao_zhuazi	poisondamage_v	yincao_zhuazi	physicsdamage_v	yincao_zhuazi	colddamage_v	yincao_zhuazi	lightingdamage_v	yincao_zhuazi		yincao_zhuazi		yincao_zhuazi		yincao_zhuazi		yincao_zhuazi		yincao_zhuazi		yincao_zhuazi		yincao_zhuazi		yincao_zhuazi		yincao_zhuazi		yincao_zhuazi		yincao_zhuazi		yincao_zhuazi		yincao_zhuazi		yincao_zhuazi		yincao_zhuazi			
±ùÑ£ÃâÒß¼ÓÇ¿°æ£¨·´ÉË80%£©	Hç trî bŞ ®éng	1424	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\¹÷·¨.spr				0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\mianyi.lua	fasthitrecover_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p		meleedamagereturn_p		rangedamagereturn_p																													BOSSÓÃ±ùÑ£ÃâÒß½ü³Ì¡¢Ô¶³Ì·´ÉË80%	
ïÚ³µ±ùÑ£ÃâÒß	Hç trî bŞ ®éng	1470	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\¹÷·¨.spr				0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\biaoche_mianyi.lua	fasthitrecover_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p																																	ïÚ³µÃâÒß±»¶¯¼¼ÄÜ	
¾øÉ±XºÅ¼¼ÄÜ£¨µ¥ÈË£©	C«ng kİch néi c«ng 	1539	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\chaoqiyueying.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	1000	0	2	20	4	3	295	-1	3	1	11	20	0	0		0	0	0	180	180	1	0	1	0	0	0	0	0	1	0	0	0	1	1540	10	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\jueshax_single.lua	seriesdamage_p	jueshax	firedamage_v	jueshax	poisondamage_v	jueshax	physicsdamage_v	jueshax	colddamage_v	jueshax	lightingdamage_v	jueshax		jueshax		jueshax		jueshax		jueshax		jueshax		jueshax		jueshax		jueshax		jueshax		jueshax		jueshax		jueshax		jueshax		jueshax		SÏ phãng ra 3 viªn l­u tinh vµ lµ c¹m bÉy	
¾øÉ±XºÅ×Ó¼¼ÄÜ£¨µ¥ÈË£©	C«ng kİch néi c«ng 	1540	304	0	\spr\Ui\skill\ÎåĞĞÏİÚå.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	800	0	0	0	3	7	161	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	352	0	0	80	20	-2	1	0	0	0		0					0	0	1	-1	1	\script\skill\npc\jueshax_single.lua	firedamage_v	jueshax_zi	poisondamage_v	jueshax_zi	physicsdamage_v	jueshax_zi	colddamage_v	jueshax_zi	lightingdamage_v	jueshax_zi	stun_p	jueshax_zi	skill_cost_v	jueshax_zi		jueshax_zi		jueshax_zi		jueshax_zi		jueshax_zi		jueshax_zi		jueshax_zi		jueshax_zi		jueshax_zi		jueshax_zi		jueshax_zi		jueshax_zi		jueshax_zi		jueshax_zi	\script\skill\lvlup_luanhuan_ji.lua		
Ä¦Ú­ÎŞÁ¿boss	C«ng kİch ngo¹i c«ng  	1584	203	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_41.spr		\sound\skill\Ä¦Ú­ÎŞÁ¿.wav		0	0	0	0	0	700	5	1	9	1	3	432	-1	64	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	0	1	\script\skill\biggoldboss.lua	physicsenhance_p	mohe_wuliang	seriesdamage_p	mohe_wuliang	colddamage_v	mohe_wuliang	missle_speed_v	mohe_wuliang	skill_attackradius	mohe_wuliang	skill_cost_v	mohe_wuliang	skill_mintimepercast_v	mohe_wuliang	skill_mintimepercastonhorse_v	mohe_wuliang																										Ä¦Ú­ÎŞÁ¿boss	
¾Å¹¬·ÉĞÇboss	C«ng kİch ngo¹i c«ng  	1585	301	0	\spr\Ui\skill\¾Å¹¬·ÉĞÇ.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	700	0	1	2	3	3	433	-1	64	1	11	0	0	2		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	1	1	\script\skill\biggoldboss.lua	physicsenhance_p	jiugong_feixing	seriesdamage_p	jiugong_feixing	deadlystrike_p	jiugong_feixing	poisondamage_v	jiugong_feixing	missle_speed_v	jiugong_feixing	skill_attackradius	jiugong_feixing	skill_cost_v	jiugong_feixing	skill_mintimepercast_v	jiugong_feixing	skill_mintimepercastonhorse_v	jiugong_feixing																								¾Å¹¬·ÉĞÇboss	
Ììî¸µØÉ·boss	C«ng kİch néi c«ng 	1586	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	700	0	1	5	4	3	434	-1	32	1	11	0	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\biggoldboss.lua	poisondamage_v	tiangang_disha	seriesdamage_p	tiangang_disha	missle_speed_v	tiangang_disha	skill_attackradius	tiangang_disha	skill_cost_v	tiangang_disha	skill_mintimepercast_v	tiangang_disha	skill_mintimepercastonhorse_v	tiangang_disha																												Ììî¸µØÉ·boss	
²»Ãğ²»¾øboss	C«ng kİch ngo¹i c«ng  	1587	501	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_31.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	0	700	15	1	20	2	3	435	-1	64	1	11	0	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	2	1	\script\skill\biggoldboss.lua	physicsenhance_p	bumie_bujue	seriesdamage_p	bumie_bujue	colddamage_v	bumie_bujue	deadlystrike_p	bumie_bujue	missle_speed_v	bumie_bujue	skill_attackradius	bumie_bujue	skill_cost_v	bumie_bujue	skill_mintimepercast_v	bumie_bujue	skill_mintimepercastonhorse_v	bumie_bujue																								²»Ãğ²»¾øboss	
±Ìº£³±Éúboss	C«ng kİch néi c«ng 	1588		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_01.spr	0	0	0	0	0	0	0	0	700	0	1	1	2	3	436	-1	64	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	2	1	\script\skill\biggoldboss.lua	seriesdamage_p	bihai_chaosheng	physicsdamage_v	bihai_chaosheng	colddamage_v	bihai_chaosheng	skill_attackradius	bihai_chaosheng	skill_cost_v	bihai_chaosheng	skill_mintimepercast_v	bihai_chaosheng	skill_mintimepercastonhorse_v	bihai_chaosheng																												±Ìº£³±Éúboss	
°ô´ò¶ñ¹·boss	C«ng kİch ngo¹i c«ng  	1589	701	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_31.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	0	0	700	0	1	5	4	3	437	-1	64	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	3	1	\script\skill\biggoldboss.lua	physicsenhance_p	bangda_egou	seriesdamage_p	bangda_egou	firedamage_v	bangda_egou	missle_speed_v	bangda_egou	skill_attackradius	bangda_egou	skill_cost_v	bangda_egou	skill_mintimepercast_v	bangda_egou	skill_mintimepercastonhorse_v	bangda_egou																										°ô´ò¶ñ¹·boss	
ÁÒ»ğÇéÌìboss	C«ng kİch néi c«ng 	1590	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_21.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	700	0	1	5	4	3	438	-1	64	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	3	1	\script\skill\biggoldboss.lua	seriesdamage_p	liehuo_qingtian	physicsenhance_p	liehuo_qingtian	firedamage_v	liehuo_qingtian	missle_speed_v	liehuo_qingtian	skill_attackradius	liehuo_qingtian	skill_cost_v	liehuo_qingtian	skill_mintimepercast_v	liehuo_qingtian	skill_mintimepercastonhorse_v	liehuo_qingtian																										ÁÒ»ğÇéÌìboss	
ÎŞÎÒÎŞ½£boss	C«ng kİch néi c«ng 	1591	902	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_43.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	0	0	0	0	0	0	0	700	0	1	1	5	3	439	-1	64	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	4	1	\script\skill\biggoldboss.lua	lightingdamage_v	wuwo_wujian	seriesdamage_p	wuwo_wujian	stun_p	wuwo_wujian	skill_misslenum_v	wuwo_wujian	missle_speed_v	wuwo_wujian	skill_attackradius	wuwo_wujian	skill_cost_v	wuwo_wujian	skill_mintimepercast_v	wuwo_wujian	skill_mintimepercastonhorse_v	wuwo_wujian																								ÎŞÎÒÎŞ½£boss	
ÎåÀ×Õı·¨boss	C«ng kİch néi c«ng 	1592	1002	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_41.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\ÎåÀ×Õı·¨m.wav	\sound\skill\ÎåÀ×Õı·¨f.wav	0	0	0	0	0	700	0	1	5	5	3	440	-1	64	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	4	1	\script\skill\biggoldboss.lua	seriesdamage_p	wulei_zhengfa	lightingdamage_v	wulei_zhengfa	skill_attackradius	wulei_zhengfa	skill_cost_v	wulei_zhengfa	missle_speed_v	wulei_zhengfa	skill_mintimepercast_v	wulei_zhengfa	skill_mintimepercastonhorse_v	wulei_zhengfa																												ÎåÀ×Õı·¨boss	
ÓÄ»êÊÉÓ°boss	C«ng kİch néi c«ng 	1593	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_wu_02.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	700	0	1	5	4	3	441	-1	32	1	11	0	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\biggoldboss.lua	poisondamage_v	tiangang_disha	seriesdamage_p	tiangang_disha	missle_speed_v	tiangang_disha	skill_attackradius	tiangang_disha	skill_cost_v	tiangang_disha	skill_mintimepercast_v	tiangang_disha	skill_mintimepercastonhorse_v	tiangang_disha																												Ììî¸µØÉ·boss	
MiÔn dŞch Kim Méc	Hç trî bŞ ®éng	1594	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\¹÷·¨.spr				149	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\newmianyi.lua	fasthitrecover_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p		metal2medamage_p		wood2medamage_p																													T¨ng hiÖu qu¶ sö dông c«n.	
MiÔn dŞch Méc Thñy	Hç trî bŞ ®éng	1595	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\¹÷·¨.spr				147	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\newmianyi.lua	fasthitrecover_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p		wood2medamage_p		water2medamage_p																													T¨ng hiÖu qu¶ sö dông c«n.	
MiÔn dŞch Thñy Háa	Hç trî bŞ ®éng	1596	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\¹÷·¨.spr				148	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\newmianyi.lua	fasthitrecover_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p		water2medamage_p		fire2medamage_p																													T¨ng hiÖu qu¶ sö dông c«n.	
MiÔn dŞch Háa Thæ	Hç trî bŞ ®éng	1597	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\¹÷·¨.spr				146	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\newmianyi.lua	fasthitrecover_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p		fire2medamage_p		earth2medamage_p																													T¨ng hiÖu qu¶ sö dông c«n.	
MiÔn dŞch Thæ Kim	Hç trî bŞ ®éng	1598	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\¹÷·¨.spr				0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\newmianyi.lua	fasthitrecover_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p		earth2medamage_p		metal2medamage_p																													T¨ng hiÖu qu¶ sö dông c«n.	
±Ìº£³±Éúboss	C«ng kİch néi c«ng 	1604	602	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_41.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k010.wav	0	0	0	0	0	72	0	0	0	2	7	10	-1	1	1	11	20	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	112	0	0	0	1	948	0	0	1	60	-2	0	0	0	0		0					0	0	0	2	1	\script\skill\special\boss_libaiskill.lua	physicsdamage_v	bihai_chaosheng	colddamage_v	bihai_chaosheng	addskilldamage1	bihai_chaosheng	skill_cost_v	bihai_chaosheng	addskilldamage2	bihai_chaosheng	seriesdamage_p	bihai_chaosheng	addskilldamage3	bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		Chiªu thøc cao cÊp cña KiÕm Tiªn Lı B¹ch ph¸t ra lµm v« sè ®Şch nh©n b¨ng s¸t th­¬ng. Thêi gian gi·n c¸ch 60 gi©y 	
MiÔn dŞch s¸t th­¬ng	Hç trî bŞ ®éng	1617	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\¹÷·¨.spr				0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\newmianyi_npc.lua	fasthitrecover_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p		metal2medamage_p		wood2medamage_p		water2medamage_p		fire2medamage_p		earth2medamage_p		block_rate																					MiÔn dŞch tÊt c¶ s¸t th­¬ng	
Vßng s¸ng GM 	Hç trî bŞ ®éng	1486	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\mingzhong_4th.spr				195	2	0	2	0	68	0	0	0	0	7	0	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\gm_skill.lua	fastwalkrun_p	niumowang	lifemax_v	niumowang	lifereplenish_v	niumowang	manareplenish_v	niumowang	fasthitrecover_v	niumowang	freezetimereduce_p	niumowang	poisontimereduce_p	niumowang	stuntimereduce_p	niumowang	allres_p	niumowang	allresmax_p	niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		Tr¹ng th¸i hç trî GM 	
