ÈÛÁ¶²ÄÁÏÃû³Æ	µÀ¾ßÖÖÀà	¾ßÌåÀà±ğ	ÏêÏ¸Àà±ğ	¶¯»­ÎÄ¼şÃû	¶ÔÓ¦Îï¼şË÷	¿í¶È	¸ß¶È	ËµÃ÷ÎÄ×Ö	ÎåĞĞÊôĞÔ	¼Û¸ñ	µÈ¼¶	ÊÇ·ñµş·Å	Æ·ÖÊ	Ä§·¨ÊôĞÔË÷Òı1	¿ÉÈÛÁ¶×°±¸ÀàĞÍ1	¿ÉÈÛÁ¶×°±¸ÀàĞÍ2	¿ÉÈÛÁ¶×°±¸ÀàĞÍ3	¿ÉÈÛÁ¶×°±¸ÀàĞÍ4	¿ÉÈÛÁ¶×°±¸ÀàĞÍ5	¿ÉÈÛÁ¶×°±¸ÀàĞÍ6	ÌáÁ¶ºóÊÇ·ñÓÀ¾Ã°ó¶¨
NghŞch ngò hµnh v¨n c­¬ng - Háa [CÊp 2]	8	1	332	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	2	3435	13						0
NghŞch ngò hµnh v¨n c­¬ng - Háa [CÊp 3]	8	1	333	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	3	3436	13						0
NghŞch ngò hµnh v¨n c­¬ng - Háa [CÊp 4]	8	1	334	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	4	3437	13						0
NghŞch ngò hµnh v¨n c­¬ng - Háa [CÊp 5]	8	1	335	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	5	3438	13						0
NghŞch ngò hµnh v¨n c­¬ng - Háa [CÊp 6]	8	1	336	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	6	3439	13						0
NghŞch ngò hµnh v¨n c­¬ng - Háa [CÊp 7]	8	1	337	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	7	3440	13						0
NghŞch ngò hµnh v¨n c­¬ng - Háa [CÊp 8]	8	1	338	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	8	3441	13						0
NghŞch ngò hµnh v¨n c­¬ng - Háa [CÊp 9]	8	1	339	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	9	3442	13						0
NghŞch ngò hµnh v¨n c­¬ng - Háa [CÊp 10]	8	1	340	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	10	3443	13						0
NghŞch ngò hµnh v¨n c­¬ng - Thæ [CÊp 1]	8	1	341	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	1	3474	13						0
NghŞch ngò hµnh v¨n c­¬ng - Thæ [CÊp 2]	8	1	342	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	2	3475	13						0
NghŞch ngò hµnh v¨n c­¬ng - Thæ [CÊp 3]	8	1	343	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	3	3476	13						0
NghŞch ngò hµnh v¨n c­¬ng - Thæ [CÊp 4]	8	1	344	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	4	3477	13						0
NghŞch ngò hµnh v¨n c­¬ng - Thæ [CÊp 5]	8	1	345	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	5	3478	13						0
NghŞch ngò hµnh v¨n c­¬ng - Thæ [CÊp 6]	8	1	346	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	6	3479	13						0
NghŞch ngò hµnh v¨n c­¬ng - Thæ [CÊp 7]	8	1	347	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	7	3480	13						0
NghŞch ngò hµnh v¨n c­¬ng - Thæ [CÊp 8]	8	1	348	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	8	3481	13						0
NghŞch ngò hµnh v¨n c­¬ng - Thæ [CÊp 9]	8	1	349	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	9	3482	13						0
NghŞch ngò hµnh v¨n c­¬ng - Thæ [CÊp 10]	8	1	350	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	10	3483	13						0
Bµn Long V¨n C­¬ng - Bİnh [CÊp 1]	8	1	351	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	1	4075	1	4	8				0
Bµn Long V¨n C­¬ng - Bİnh [CÊp 2]	8	1	352	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	2	4076	1	4	8				0
Bµn Long V¨n C­¬ng - Bİnh [CÊp 3]	8	1	353	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	3	4077	1	4	8				0
Bµn Long V¨n C­¬ng - Bİnh [CÊp 4]	8	1	354	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	4	4078	1	4	8				0
Bµn Long V¨n C­¬ng - Bİnh [CÊp 5]	8	1	355	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	5	4079	1	4	8				0
Bµn Long V¨n C­¬ng - Bİnh [CÊp 6]	8	1	356	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	6	4080	1	4	8				0
Bµn Long V¨n C­¬ng - Bİnh [CÊp 7]	8	1	357	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	7	4081	1	4	8				0
Bµn Long V¨n C­¬ng - Bİnh [CÊp 8]	8	1	358	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	8	4082	1	4	8				0
Bµn Long V¨n C­¬ng - Bİnh [CÊp 9]	8	1	359	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	9	4083	1	4	8				0
Bµn Long V¨n C­¬ng - Bİnh [CÊp 10]	8	1	360	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	10	4084	1	4	8				0
Kim Long V¨n C­¬ng - Êt [CÊp 1]	8	1	361	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	1	4085	2	3	9				0
Kim Long V¨n C­¬ng - Êt [CÊp 2]	8	1	362	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	2	4086	2	3	9				0
Kim Long V¨n C­¬ng - Êt [CÊp 3]	8	1	363	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	3	4087	2	3	9				0
Kim Long V¨n C­¬ng - Êt [CÊp 4]	8	1	364	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	4	4088	2	3	9				0
Kim Long V¨n C­¬ng - Êt [CÊp 5]	8	1	365	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	5	4089	2	3	9				0
Kim Long V¨n C­¬ng - Êt [CÊp 6]	8	1	366	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	6	4090	2	3	9				0
Kim Long V¨n C­¬ng - Êt [CÊp 7]	8	1	367	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	7	4091	2	3	9				0
Kim Long V¨n C­¬ng - Êt [CÊp 8]	8	1	368	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	8	4092	2	3	9				0
Kim Long V¨n C­¬ng - Êt [CÊp 9]	8	1	369	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	9	4093	2	3	9				0
Kim Long V¨n C­¬ng - Êt [CÊp 10]	8	1	370	\spr\item\fusion\ÁúÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	10	4094	2	3	9				0
Thanh Méc V¨n C­¬ng - Bİnh [CÊp 1]	8	1	371	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	1	4095	1	4	8				0
Thanh Méc V¨n C­¬ng - Bİnh [CÊp 2]	8	1	372	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	2	4096	1	4	8				0
Thanh Méc V¨n C­¬ng - Bİnh [CÊp 3]	8	1	373	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	3	4097	1	4	8				0
Thanh Méc V¨n C­¬ng - Bİnh [CÊp 4]	8	1	374	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	4	4098	1	4	8				0
Thanh Méc V¨n C­¬ng - Bİnh [CÊp 5]	8	1	375	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	5	4099	1	4	8				0
Thanh Méc V¨n C­¬ng - Bİnh [CÊp 6]	8	1	376	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	6	4100	1	4	8				0
Thanh Méc V¨n C­¬ng - Bİnh [CÊp 7]	8	1	377	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	7	4101	1	4	8				0
Thanh Méc V¨n C­¬ng - Bİnh [CÊp 8]	8	1	378	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	8	4102	1	4	8				0
Thanh Méc V¨n C­¬ng - Bİnh [CÊp 9]	8	1	379	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	9	4103	1	4	8				0
Thanh Méc V¨n C­¬ng - Bİnh [CÊp 10]	8	1	380	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	10	4104	1	4	8				0
Thanh Méc V¨n C­¬ng - Êt [CÊp 1]	8	1	381	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	1	4105	2	3	9				0
Thanh Méc V¨n C­¬ng - Êt [CÊp 2]	8	1	382	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	2	4106	2	3	9				0
Thanh Méc V¨n C­¬ng - Êt [CÊp 3]	8	1	383	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	3	4107	2	3	9				0
Thanh Méc V¨n C­¬ng - Êt [CÊp 4]	8	1	384	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	4	4108	2	3	9				0
Thanh Méc V¨n C­¬ng - Êt [CÊp 5]	8	1	385	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	5	4109	2	3	9				0
Thanh Méc V¨n C­¬ng - Êt [CÊp 6]	8	1	386	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	6	4110	2	3	9				0
Thanh Méc V¨n C­¬ng - Êt [CÊp 7]	8	1	387	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	7	4111	2	3	9				0
Thanh Méc V¨n C­¬ng - Êt [CÊp 8]	8	1	388	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	8	4112	2	3	9				0
Thanh Méc V¨n C­¬ng - Êt [CÊp 9]	8	1	389	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	9	4113	2	3	9				0
Thanh Méc V¨n C­¬ng - Êt [CÊp 10]	8	1	390	\spr\item\fusion\Ä¾ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	10	4114	2	3	9				0
M¹c Thñy V¨n C­¬ng - Bİnh [CÊp 1]	8	1	391	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	1	4115	1	4	8				0
M¹c Thñy V¨n C­¬ng - Bİnh [CÊp 2]	8	1	392	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	2	4116	1	4	8				0
M¹c Thñy V¨n C­¬ng - Bİnh [CÊp 3]	8	1	393	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	3	4117	1	4	8				0
M¹c Thñy V¨n C­¬ng - Bİnh [CÊp 4]	8	1	394	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	4	4118	1	4	8				0
M¹c Thñy V¨n C­¬ng - Bİnh [CÊp 5]	8	1	395	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	5	4119	1	4	8				0
M¹c Thñy V¨n C­¬ng - Bİnh [CÊp 6]	8	1	396	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	6	4120	1	4	8				0
M¹c Thñy V¨n C­¬ng - Bİnh [CÊp 7]	8	1	397	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	7	4121	1	4	8				0
M¹c Thñy V¨n C­¬ng - Bİnh [CÊp 8]	8	1	398	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	8	4122	1	4	8				0
M¹c Thñy V¨n C­¬ng - Bİnh [CÊp 9]	8	1	399	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	9	4123	1	4	8				0
M¹c Thñy V¨n C­¬ng - Bİnh [CÊp 10]	8	1	400	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	10	4124	1	4	8				0
M¹c Thñy V¨n C­¬ng - Êt [CÊp 1]	8	1	401	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	1	4125	2	3	9				0
M¹c Thñy V¨n C­¬ng - Êt [CÊp 2]	8	1	402	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	2	4126	2	3	9				0
M¹c Thñy V¨n C­¬ng - Êt [CÊp 3]	8	1	403	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	3	4127	2	3	9				0
M¹c Thñy V¨n C­¬ng - Êt [CÊp 4]	8	1	404	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	4	4128	2	3	9				0
M¹c Thñy V¨n C­¬ng - Êt [CÊp 5]	8	1	405	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	5	4129	2	3	9				0
M¹c Thñy V¨n C­¬ng - Êt [CÊp 6]	8	1	406	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	6	4130	2	3	9				0
M¹c Thñy V¨n C­¬ng - Êt [CÊp 7]	8	1	407	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	7	4131	2	3	9				0
M¹c Thñy V¨n C­¬ng - Êt [CÊp 8]	8	1	408	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	8	4132	2	3	9				0
M¹c Thñy V¨n C­¬ng - Êt [CÊp 9]	8	1	409	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	9	4133	2	3	9				0
M¹c Thñy V¨n C­¬ng - Êt [CÊp 10]	8	1	410	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	10	4134	2	3	9				0
Xİch Háa V¨n C­¬ng - Bİnh [CÊp 1]	8	1	411	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	1	4135	1	4	8				0
Xİch Háa V¨n C­¬ng - Bİnh [CÊp 2]	8	1	412	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	2	4136	1	4	8				0
Xİch Háa V¨n C­¬ng - Bİnh [CÊp 3]	8	1	413	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	3	4137	1	4	8				0
