# VLTK Mobile — PC script/global source index
# Source of truth: /var/www/jx-pc/01_tinh_kiem_source/source/00.src-tinh-kiem/bin/Server/Server/script/global
# Directory rows preserve PC subdirectories; file rows preserve size/sha256. No Lua runtime semantics are claimed.
SourceIndex	EntryKind	SourceRoot	RelativePath	Directory	FileName	Extension	IsLua	SizeBytes	Sha256
516	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/huongdanlayotptbitim.ini	qsrpec	huongdanlayotptbitim.ini	ini	0	13482	e665e88bc16d9e55139f8c627b135b86d8defd39829c6434e450bd7141bd6268
517	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/main copy.lua	qsrpec	main copy.lua	lua	1	297	5ef144d95d3e225417a4c7f8051cf9ae6d63ae915be34740e663055ad6a37564
518	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/main.lua	qsrpec	main.lua	lua	1	1523	c38e59a4141bc500d3e7058b718dc406f83b7f3417245874c499520b2c7e6f2d
519	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/main11.lua	qsrpec	main11.lua	lua	1	1501	102e6fd8b187eeddfd57f760716f67e3b87b175dcea6abe0e12629994b6233d1
520	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/nghenhantayvuc.lua	qsrpec	nghenhantayvuc.lua	lua	1	18383	4b5ee066525d9d94a0d7f401500df677905eb855c3614da640905752fa17e7b7
521	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/npchocskill150.lua	qsrpec	npchocskill150.lua	lua	1	2330	c572b77908d3ec7e2b156664e807bc5a7ac8bcf882d883b3d0ef37ee4e668473
522	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/class/group_fighter.class.lua	qsrpec/simcity/class	group_fighter.class.lua	lua	1	45513	2c98add151d1030cb9658cbcb4df96259848994414f8f648b1a4a3e12fbe0f44
523	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/class/group_fighter.timer.child.lua	qsrpec/simcity/class	group_fighter.timer.child.lua	lua	1	324	5485ca73827be9b18c2736b0ca4db73d68e5625f7a5bdac5f7dd5445c9ca48b5
524	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/class/group_fighter.timer.lua	qsrpec/simcity/class	group_fighter.timer.lua	lua	1	321	ba01f93e1fc0cf279d6cf1ca7495adf3c6f32c6b6f238a53b99c7db5fd8eba89
525	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/class/sim_citizen.lua	qsrpec/simcity/class	sim_citizen.lua	lua	1	6671	c8a3338d56117afe0119785f534048af7dc2353e35b936d7287bf92aa80adb97
526	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/class/sim_theosau.lua	qsrpec/simcity/class	sim_theosau.lua	lua	1	1413	9bae7361d250ec8bc96e3a1511c1a9c8b26f1e3ed21abd46fa7489f56eb4a003
527	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/common.lua	qsrpec/simcity	common.lua	lua	1	1632	1f8dec5fd90b3a2fe615939dd0db675e0e40010bcc61befe159a5c5b20b00a22
528	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/components/sim.core.lua	qsrpec/simcity/components	sim.core.lua	lua	1	5823	20c923dad5fbe3d2c5a300695465826fa29b5b63cf7f4b4fb8fb7532a61b5fba
529	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/components/sim.entity.lua	qsrpec/simcity/components	sim.entity.lua	lua	1	11448	9128a253be9de1f3f60f9761b96ce0657c3e13ec25b8040076189624bb8d94de
530	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/components/sim.fight.lua	qsrpec/simcity/components	sim.fight.lua	lua	1	17718	275d9834aa2be960c137551b5d9615bd0309187fca607248a61a7f1dcbda02d1
531	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/components/sim.fun.lua	qsrpec/simcity/components	sim.fun.lua	lua	1	6683	8a09130c9a90e1616bb8cfd8616216c49dc74d9d6f05d929363dd257591fa41d
532	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/components/sim.movement.lua	qsrpec/simcity/components	sim.movement.lua	lua	1	48245	283e0bb00fd885fb385eecacff72633b0b357034216d4a85d023aa7064c65757
533	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/components/sim.timer.lua	qsrpec/simcity/components	sim.timer.lua	lua	1	371	10e0c29af3eae2d13cc98c55c33a1af90dcd59102f5689cd441ce2b654c81fe4
534	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/config.lua	qsrpec/simcity	config.lua	lua	1	2431	bc84de8f45cfa0ead71b426b95faf393c541d59af7aae296067b0a275fd22490
535	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/controllers/batanh.lua	qsrpec/simcity/controllers	batanh.lua	lua	1	608	33ac232056b5c8e0e2fe0e0448152ba1e327530de6c9a25f83d98d334d82a334
536	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/controllers/keoxe.lua	qsrpec/simcity/controllers	keoxe.lua	lua	1	113	834b87013feb77513d3741cda2bc1dc5da02add10173f93e5b9f6905919e0337
537	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/controllers/main.lua	qsrpec/simcity/controllers	main.lua	lua	1	200	54c1c56faeb5f1b69a33331471a1d015ce6c1fe1a8acc969f79659f048a53e96
538	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/controllers/thanhthi.lua	qsrpec/simcity/controllers	thanhthi.lua	lua	1	141	430c8c2de3b180c494462eb299cce35a3084dd0daa05b50274267b22d16d06c2
539	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/controllers/tieuthiep.lua	qsrpec/simcity/controllers	tieuthiep.lua	lua	1	192	5111084b8252d5364073364b5ccfc07b9ba48b33aeef78af0a0689d4ec93de92
540	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/controllers/tongkim.lua	qsrpec/simcity/controllers	tongkim.lua	lua	1	184	4f7c7ce4b6c16fac59f429da6214931905da2c96b4ba6defa8bfbbd8cd239166
541	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/controllers/vatnuoi.lua	qsrpec/simcity/controllers	vatnuoi.lua	lua	1	118	ca5f696c5580a92def3f02f19b12368aafe4af2d734a570f0af8f31bbcd0ac96
542	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/data/index.lua	qsrpec/simcity/data	index.lua	lua	1	393	34efa4a1a48b317489c4f4339110b5b0dfaf1d73a3da08581c869cd4296b4d50
543	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/data/mbienkinh.lua	qsrpec/simcity/data	mbienkinh.lua	lua	1	11114	190947f6bf16984c75b7ec559913757c228652f9be95eb8e5a667b4ff692097d
544	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/data/mdaily.lua	qsrpec/simcity/data	mdaily.lua	lua	1	1822	a1866577686e5d1956c87f3e961f9d65323197887880ddc70823af7d1b96d88a
545	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/data/mlaman.lua	qsrpec/simcity/data	mlaman.lua	lua	1	2593	ec5afc3b8c45e12ad2095232caed9bb47d7d5909e3b3b6a3b36253fd434df1bb
546	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/data/mphuongtuong.lua	qsrpec/simcity/data	mphuongtuong.lua	lua	1	1860	3918f6bb3d1b7af3d3ab1dc92edd65c0fb9c83cc0ba842b4736ae9f62a689df0
547	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/data/mtongkim_nguyensoai.lua	qsrpec/simcity/data	mtongkim_nguyensoai.lua	lua	1	2270	d60b920c864ed79b7ff2460f39aa16f12bd1571dfce9becb92fc4503c6191849
548	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/data/mtuongduong.lua	qsrpec/simcity/data	mtuongduong.lua	lua	1	8748	ecc7808c58a0b72d8f9c32e34c5bbdb48845c408adcb54791e45784bcbf0cb32
549	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/head.lua	qsrpec/simcity	head.lua	lua	1	1306	87f737437746ee316f2b65431d82fbf19f03b14d3c9cc10742818b372e394c7c
550	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/libs/common.lua	qsrpec/simcity/libs	common.lua	lua	1	7479	dd50ef20a6e35661966819229ef27a274bf0f8990090e4fbed735a6bad584493
551	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/libs/data.lua	qsrpec/simcity/libs	data.lua	lua	1	12562	4c9f8ee705a4337e134ceb7ee105243e5764312443cc0881ab37163569a307f5
552	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/libs/index.lua	qsrpec/simcity/libs	index.lua	lua	1	195	e9c72f5c35875d8e6d7a90d326d0a0d769159eaca69f6853ccf59d024b3b1104
553	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/libs/walk.lua	qsrpec/simcity/libs	walk.lua	lua	1	5783	8f154fcb872819c27ae1399fd9814cb85b170c97255faf5841977db2e3ba19e3
554	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/libs/walk_chientranh.lua	qsrpec/simcity/libs	walk_chientranh.lua	lua	1	19017	c246ffa3286144370e0f5e3886c1eef89be02db196ad36b8e7c3bbcd164843e4
555	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/main.lua	qsrpec/simcity	main.lua	lua	1	553	93ed504d720b88a9382d176d1088e27b83344efbb28f23ec61d84f9ac77e420d
556	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/plugins/index.lua	qsrpec/simcity/plugins	index.lua	lua	1	616	02872a6b93bcf0d1e77f855337ae0e6d32a90198ad345ddf7b75cfce2b3dedaa
557	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/plugins/pbatanh.lua	qsrpec/simcity/plugins	pbatanh.lua	lua	1	5994	2c16185ab8ef57eef0c0460a6b9e84d7a39721bf67ba87fb24f1ea06d2a663a2
558	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/plugins/pchat.lua	qsrpec/simcity/plugins	pchat.lua	lua	1	2209	4fe4bb1598fcd2ad710c777e6654ee1a7c87170a63d079d6de9417cf2ebf329d
559	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/plugins/pchientranh.lua	qsrpec/simcity/plugins	pchientranh.lua	lua	1	21925	22e270f8b83553dce27cc0c7cb1011c1421f813bd1258173cbd86ef2a33adad3
560	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/plugins/pkeoxe.lua	qsrpec/simcity/plugins	pkeoxe.lua	lua	1	8963	4366cb3b8df651811cacb5103ba28155b60595da614e32082252f72e7a7ab4d2
561	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/plugins/pname.lua	qsrpec/simcity/plugins	pname.lua	lua	1	9867	0e0a91f3effc7e29aff87a24dadc09fd80cf8b99601a903ef4d1411ea744d4cf
562	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/plugins/pngoaitrang.lua	qsrpec/simcity/plugins	pngoaitrang.lua	lua	1	3271	5001f4ffe4127704d3eb2dccdb7840abd02710a20282d4321f0d6fc93bfcbfcc
563	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/plugins/pnpcinfo.lua	qsrpec/simcity/plugins	pnpcinfo.lua	lua	1	6387	a99d2341de875ee00201fbb8bec2dae68fddd95e37dc411c413097edc13f17c9
564	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/plugins/pthanhthi.lua	qsrpec/simcity/plugins	pthanhthi.lua	lua	1	23430	1265d2f4dec7ae71ab48613b958386e0abac518f175028b36cb3d5a9d24a6fa8
565	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/plugins/ptieuthiep.lua	qsrpec/simcity/plugins	ptieuthiep.lua	lua	1	12013	bbbcba00cbc8e12ff5762a69c37b701c05bec6e7f0ae4080419c40d2b7199421
566	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/plugins/ptongkim.lua	qsrpec/simcity/plugins	ptongkim.lua	lua	1	12957	34c10ef4e5164e2694e51066625e0790436295df5cf28670162fb892e19d27a1
567	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/plugins/pvatnuoi.lua	qsrpec/simcity/plugins	pvatnuoi.lua	lua	1	22475	b7f3d05962ef891c8682b23dbbeb3e57fe30d47626a7cdca2980124145e47876
568	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/simcity/plugins/pworld.lua	qsrpec/simcity/plugins	pworld.lua	lua	1	6030	cab91c9aa6d77d9d78943c0017db78e0475167ffcc5451ed6fce5238c9808b68
569	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/trungsingqsrpec.lua	qsrpec	trungsingqsrpec.lua	lua	1	1020	5047f69a50e262fd041d4d15002906f1ffb899e00b0e1329ffd2f2f2fd9fc8b1
570	file	Server 6.0/server/home_jxser/server1/script/global	recoin_goldenequip.lua		recoin_goldenequip.lua	lua	1	27223	96bfa6b4a8a98243d6dff41f405052916227414a916c5f41407edb0614dbfeae
571	file	Server 6.0/server/home_jxser/server1/script/global	recordplayerinfo.lua		recordplayerinfo.lua	lua	1	316	d16bfdbc8a80262c46cf13bf51c29b1741eb6f7354d6589ea59eddb73030a43a
572	file	Server 6.0/server/home_jxser/server1/script/global	rename_head.lua		rename_head.lua	lua	1	792	186f83c0bf5c8267e9eba46013c9a6475ea1bdcc2f5ad247783b7c60fcad0ac8
573	file	Server 6.0/server/home_jxser/server1/script/global	repute_head.lua		repute_head.lua	lua	1	2511	d31d7b31125d12572adef90cb80b2e2b9897279ab92a5ec9133aff158de9bab7
574	file	Server 6.0/server/home_jxser/server1/script/global	revive.lua		revive.lua	lua	1	267	f3db9de24384af9a8dd2f0f7ac93ace20473642a55f16b5228424fe2acc5196a
575	file	Server 6.0/server/home_jxser/server1/script/global	rolename_op.lua		rolename_op.lua	lua	1	1192	8c5ea235a6b7b648f73358235aa5f65dc80fb21fcf983896000397cf12bc536a
576	file	Server 6.0/server/home_jxser/server1/script/global	santa_claus.lua		santa_claus.lua	lua	1	5253	485c05e045b9614d043ccb37ec968d321d4918eae494622da8333b0566ba0a1d
577	file	Server 6.0/server/home_jxser/server1/script/global	seasonnpc.lua		seasonnpc.lua	lua	1	36458	a0e293ce18073fdbb4451c4ce434c55bd20a95de45e27f1d69ee206e004856e0
578	file	Server 6.0/server/home_jxser/server1/script/global	seasonnpc1.lua		seasonnpc1.lua	lua	1	36865	59630332bf9309dedc39dc4f4528a7bcb76c29766d20255bd4b33c27b9a9f0ba
579	file	Server 6.0/server/home_jxser/server1/script/global	seasonnpc_.lua		seasonnpc_.lua	lua	1	34789	c0ff5436eb6ce63e03b2fb5e77b8c14ec4400cb5dbcfb96ecd1fe2e73a4992f3
580	file	Server 6.0/server/home_jxser/server1/script/global	seasonnpc_death.lua		seasonnpc_death.lua	lua	1	1074	d3ed24856d755174fe29f137d8b2644d808200e90eccbe4a1fd3467a1a765eed
581	file	Server 6.0/server/home_jxser/server1/script/global	server_playerlevelup.lua		server_playerlevelup.lua	lua	1	8393	85710a22c8cf1825b26a939782c59c6a01a50e6d6484661ab83eeeba23be57a8
582	file	Server 6.0/server/home_jxser/server1/script/global	shangchenghead.lua		shangchenghead.lua	lua	1	2536	ca08e45c847ae63b9e2f72ed8733c1fb7edfcdd0b9c48495dc4fde37e8ffe875
583	file	Server 6.0/server/home_jxser/server1/script/global	shangshanshi.lua		shangshanshi.lua	lua	1	10633	29527813d69aacb6c727d7bad41c040fa9d87e0d385348e116ff3ca5428cac42
584	file	Server 6.0/server/home_jxser/server1/script/global	shenmi_chapman.lua		shenmi_chapman.lua	lua	1	16237	3ed81a80cd9f66c6069828d957e0a0af249b3937264ef237ae999d601b5cca73
585	file	Server 6.0/server/home_jxser/server1/script/global	signet_head.lua		signet_head.lua	lua	1	799	9150bc27ae59dd984ed3f6934f8d90db3572710786a4ce3f4054a35e72ae4359
586	file	Server 6.0/server/home_jxser/server1/script/global	skills_table.lua		skills_table.lua	lua	1	45400	7e46896c4d5c3fc33cf3b1119ec3e6cf7b1a2c8d7a64ab25d2087331646642b3
587	file	Server 6.0/server/home_jxser/server1/script/global	special_horse.lua		special_horse.lua	lua	1	2630	f9d8bd56f88fd42e074268f80ce2a74c859df54dc3eba27bcad7c9d1d7952bfe
588	file	Server 6.0/server/home_jxser/server1/script/global	station.lua		station.lua	lua	1	16139	39a3c9b0a9e630ddbdcf0b6e84ee597edc7f03709dd6d53f30d233cdff8efffe
589	file	Server 6.0/server/home_jxser/server1/script/global	systemconfig.lua		systemconfig.lua	lua	1	3939	390dca069a342453821255d2c1f5398c999c234993716bf057719266f416d3b8
590	file	Server 6.0/server/home_jxser/server1/script/global	tasklink_head.lua		tasklink_head.lua	lua	1	31424	3ddb8d496cc5b108d4f1fc400fe8f4321f58da123e510b5f49d3e889cd636d20
591	file	Server 6.0/server/home_jxser/server1/script/global	teamhead.lua		teamhead.lua	lua	1	282	b06481ebb5547b2d36bea859a925b45b4395faf7f9f3b7dc2e557d0af50363c2
592	file	Server 6.0/server/home_jxser/server1/script/global	testscript.lua		testscript.lua	lua	1	13741	8ec9c3960af51004e6a78fc241b7811fb27857678084da8eaf646e8814728f5b
593	file	Server 6.0/server/home_jxser/server1/script/global	timerhead.lua		timerhead.lua	lua	1	706	8a074205b7a573610b134a650f5791484215664b8a1017ceee91a8437d6f721f
594	file	Server 6.0/server/home_jxser/server1/script/global	titlefuncs.lua		titlefuncs.lua	lua	1	1531	0fc343b3df54a7b2c8cefd9aa45d1473955329f157c722cf074c084b5931d5e7
595	file	Server 6.0/server/home_jxser/server1/script/global	tongcreatesuccess.lua		tongcreatesuccess.lua	lua	1	175	79240549d5d965a03edee9dbf3e6d4eb7b1b451237394540eb427b3dd32c8f42
596	file	Server 6.0/server/home_jxser/server1/script/global	tonggetdirectorpower.lua		tonggetdirectorpower.lua	lua	1	260	d8e0e6a4e1b36741780534866793e390e82029ab6c6c0142604180e53f6d9da1
597	file	Server 6.0/server/home_jxser/server1/script/global	tonggetmasterpower.lua		tonggetmasterpower.lua	lua	1	484	aad7d3e146df93a7ec22987f0277958a71a858e5f2c8b1e9582c040e9f36ca6c
598	file	Server 6.0/server/home_jxser/server1/script/global	tongleavepower.lua		tongleavepower.lua	lua	1	1855	08332c1e6e3eb87a9e725fb0264857800c9dc1c1a59c8354aa926d38e2b61db6
599	file	Server 6.0/server/home_jxser/server1/script/global	tongleavesuccess.lua		tongleavesuccess.lua	lua	1	113	5e5b0a4064b4a6f77eb3ca43af49fd7b59ddc2c11920b89d8f8581c201b04b3a
600	file	Server 6.0/server/home_jxser/server1/script/global	tongname_change.lua		tongname_change.lua	lua	1	694	a62a9a383ba771e4e4631959f38af659bb5ed2a4ef3bb15b52c3dddb1fce4739
601	file	Server 6.0/server/home_jxser/server1/script/global	tongname_query.lua		tongname_query.lua	lua	1	550	64fb2081f9fd0705b6558a74cc7764f67768b7c85f78555e673ca32c164dc35a
602	file	Server 6.0/server/home_jxser/server1/script/global	topall.lua		topall.lua	lua	1	5721	061bc1aac0cc7578f4abc80c78326e7d5f0c798aad440bec282239f91ad16496
603	file	Server 6.0/server/home_jxser/server1/script/global	translife.lua		translife.lua	lua	1	3462	548118f39f3fcf092d8cedbd1b5f0dee5e0127c2b76aef373a96b95087a1c02d
604	file	Server 6.0/server/home_jxser/server1/script/global	tranyeu.lua		tranyeu.lua	lua	1	648	1521d13475165c1135e01c2a0c90b49f7d86af3342100cfaf74d75bf61fc7f72
605	file	Server 6.0/server/home_jxser/server1/script/global	tw/extpointfunc_proc.lua	tw	extpointfunc_proc.lua	lua	1	1643	851310532f43bbd03f51abe174f273e28f670c58483434ace585b058f5096d5f
606	file	Server 6.0/server/home_jxser/server1/script/global	tw/gamebank_head.lua	tw	gamebank_head.lua	lua	1	362	785cc7720d619e9c20697a8e3616a5e833aa4799755265d82092843e83a193fb
607	file	Server 6.0/server/home_jxser/server1/script/global	tw/gamebank_proc.lua	tw	gamebank_proc.lua	lua	1	8667	754842fd1c8ee3a8805ffb43fe4cc2ba81129a7f365bd2800c07d9eea544fe88
608	file	Server 6.0/server/home_jxser/server1/script/global	vn/extpointfunc_proc.lua	vn	extpointfunc_proc.lua	lua	1	1330	7b50be25d4720626b2ade7e1e3a9741030c512afe1f8a33d403bc95a6287f827
609	file	Server 6.0/server/home_jxser/server1/script/global	vn/gamebank_head.lua	vn	gamebank_head.lua	lua	1	433	e110cd0a43e524baa4d66c3cb79fe0b0045925825f5593ef825e840e70bcac6d
610	file	Server 6.0/server/home_jxser/server1/script/global	vn/gamebank_proc.lua	vn	gamebank_proc.lua	lua	1	5154	13da69b5ceb066434b54ba7b3a7fe655af061d218683bcca7bb9de2312127c76
611	file	Server 6.0/server/home_jxser/server1/script/global	wannianjia.lua		wannianjia.lua	lua	1	1263	fa14e39032acaddbfb591a4133d5977a3dd3f6e215ed00e7e132119a88aa408b
612	file	Server 6.0/server/home_jxser/server1/script/global	weapon_help.lua		weapon_help.lua	lua	1	2717	f11e2e981fc1c7aff997c4e8392d59153ec581d117717893af9e9e9ee59b9f0c
613	file	Server 6.0/server/home_jxser/server1/script/global	weapon_ring.lua		weapon_ring.lua	lua	1	3315	7f05124b0a045f350f778cdcf1ab84ec704627492b9ba09514527efa9f8c0730
614	file	Server 6.0/server/home_jxser/server1/script/global	worldrank/head.lua	worldrank	head.lua	lua	1	861	cf24ff4cfba4930656e88219639ffe984d2bb141804c0cd1a23d4a77459800ad
615	file	Server 6.0/server/home_jxser/server1/script/global	worldrank/lib.lua	worldrank	lib.lua	lua	1	5316	f8bf03f40111a3f215eab149b3fab0b8d2797f5bf35487b3e49776c8edc6f41a
616	file	Server 6.0/server/home_jxser/server1/script/global	yuenan_feiyunrenwu.lua		yuenan_feiyunrenwu.lua	lua	1	10134	32732b90a6fd3c3a85355295cf9850116b557e114ba285802efe4cde404614c7
617	file	Server 6.0/server/home_jxser/server1/script/global	中秋活动.lua		中秋活动.lua	lua	1	72144	8d26e304917105832519e77a36022296685c1a3a67d8932c0388109cf82c2192
618	file	Server 6.0/server/home_jxser/server1/script/global	原版路人_礼官.lua		原版路人_礼官.lua	lua	1	17551	74042766d950c9e0cdc1416ebe16567c74fb6deef9f2e92c661110a0d8221446
619	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/丐帮接引弟子.lua	各派接引弟子	丐帮接引弟子.lua	lua	1	8142	33bf862729215013362d7d0b4d38da1e87fbdd66bdb6fb3b419cd6b27ec90005
620	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/五毒接引弟子.lua	各派接引弟子	五毒接引弟子.lua	lua	1	7822	c760cfab47a042ddea92bf9cbb65ecdb00b9d6c2199b3068e2c632b05de7095f
621	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/唐门接引弟子.lua	各派接引弟子	唐门接引弟子.lua	lua	1	7157	216b610a8d79d5788058caa769881651f369e9b10f59afe0f412bcace06d8510
622	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/天忍接引弟子.lua	各派接引弟子	天忍接引弟子.lua	lua	1	7292	735261534927ddd3698451888673d1b4a6d515cf08bec313a03ecc4c2d2e3386
623	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/天王接引弟子.lua	各派接引弟子	天王接引弟子.lua	lua	1	7740	1e5a6b66f2db7d2c21dd0342cd6df8878df11c92a2be92b952dbaf5102d0da34
624	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/少林接引弟子.lua	各派接引弟子	少林接引弟子.lua	lua	1	7782	9326b95f95f4835a7c5e428de9533ac3f45b703da4365a3f45a21cd2ed7e2431
625	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/峨嵋接引弟子.lua	各派接引弟子	峨嵋接引弟子.lua	lua	1	7206	859c814f87584a52130f73002382798f66cecfd369b1ca17dbc5ea4f04b028e8
626	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/昆仑接引弟子.lua	各派接引弟子	昆仑接引弟子.lua	lua	1	7785	e07d46de55fb89d43161cd794e17de929c41bf9a5cb3550e5a390b2f73ce8533
627	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/武当接引弟子.lua	各派接引弟子	武当接引弟子.lua	lua	1	7920	dea60d9ee5bec885ba80acae74a5da81dffccba33f40656db7f8e96008458bc9
628	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/翠烟接引弟子.lua	各派接引弟子	翠烟接引弟子.lua	lua	1	7663	2f86ab451719c18e7fed8312f4864e7e4d01e8b80c56a4d0adca1beb715e9f99
629	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/轻功_木人模板.lua	各派接引弟子	轻功_木人模板.lua	lua	1	240	b54d8d56b5059c4587622d6a0e3f25e7fe2815e27a25ec44fc9d1a59803f0bea
630	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/轻功_木桩模板.lua	各派接引弟子	轻功_木桩模板.lua	lua	1	238	6f4162c832b05f40aaee6c4990819661266c671026116457e22ef8162408d5ec
631	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/轻功_武师模板.lua	各派接引弟子	轻功_武师模板.lua	lua	1	10778	15c856cab46f3a09f657f70e1877b184abe55fb5a49bcac85a0392524d5a589e
632	file	Server 6.0/server/home_jxser/server1/script/global	各派接引弟子/轻功_沙袋模板.lua	各派接引弟子	轻功_沙袋模板.lua	lua	1	239	3454dec0ecb6bb2ad46f0d18efdf829dd5b713a06338d9507891aaf76bad6653
633	file	Server 6.0/server/home_jxser/server1/script/global	洗pk的牢头.lua		洗pk的牢头.lua	lua	1	3881	4451e0bfbf2c2a6f2c5514357cc4f2c02529ce529f69bbdf89bbd9de23419f64
634	file	Server 6.0/server/home_jxser/server1/script/global	洗pk的衙役.lua		洗pk的衙役.lua	lua	1	3764	487cb1f20ebb02d539540f954ed43525b83a9972b282fc65c8059111e50deeb7
635	file	Server 6.0/server/home_jxser/server1/script/global	洗pk计时器.lua		洗pk计时器.lua	lua	1	668	497ad30c995dc58a6912be14c63110da70b3d0ead0a0973641279ea18bb9ef3e
636	file	Server 6.0/server/home_jxser/server1/script/global	特殊用地/宋金报名点/npc/head.lua	特殊用地/宋金报名点/npc	head.lua	lua	1	1013	8cf2d1d875bb784d4ae3d7329aeae6401d11989d7c25c2c1a49a2124067b2059
637	file	Server 6.0/server/home_jxser/server1/script/global	特殊用地/宋金报名点/npc/jin_shop.lua	特殊用地/宋金报名点/npc	jin_shop.lua	lua	1	12491	3ce4d78dc623c635e786cb0f1a2ef2d498dc414553b5ded5cecb462447966ca5
638	file	Server 6.0/server/home_jxser/server1/script/global	特殊用地/宋金报名点/npc/jin_signup.lua	特殊用地/宋金报名点/npc	jin_signup.lua	lua	1	45	088572844bde92f73f64739f09c95b06eaad37390d59ea08c12d22070144163a
639	file	Server 6.0/server/home_jxser/server1/script/global	特殊用地/宋金报名点/npc/jin_transport.lua	特殊用地/宋金报名点/npc	jin_transport.lua	lua	1	1048	dc1b3b045c409b1491c7d48f19deadb014bad4d3fb8fdd0c022a06a938bb72f0
640	file	Server 6.0/server/home_jxser/server1/script/global	特殊用地/宋金报名点/npc/song_shop.lua	特殊用地/宋金报名点/npc	song_shop.lua	lua	1	12491	34f2c89b8da7b58128e0865a310dee1dbd246845d5ab8b5be5a505a1b7fa86b1
