ÈÛÁ¶²ÄÁÏÃû³Æ	µÀ¾ßÖÖÀà	¾ßÌåÀà±ğ	ÏêÏ¸Àà±ğ	¶¯»­ÎÄ¼şÃû	¶ÔÓ¦Îï¼şË÷	¿í¶È	¸ß¶È	ËµÃ÷ÎÄ×Ö	ÎåĞĞÊôĞÔ	¼Û¸ñ	µÈ¼¶	ÊÇ·ñµş·Å	Æ·ÖÊ	Ä§·¨ÊôĞÔË÷Òı1	¿ÉÈÛÁ¶×°±¸ÀàĞÍ1	¿ÉÈÛÁ¶×°±¸ÀàĞÍ2	¿ÉÈÛÁ¶×°±¸ÀàĞÍ3	¿ÉÈÛÁ¶×°±¸ÀàĞÍ4	¿ÉÈÛÁ¶×°±¸ÀàĞÍ5	¿ÉÈÛÁ¶×°±¸ÀàĞÍ6	ÌáÁ¶ºóÊÇ·ñÓÀ¾Ã°ó¶¨
ÄæÎåĞĞÎÆ¸Ö¡¤Ë®[3¼¶]	8	1	323	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	3	3496	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤Ë®[4¼¶]	8	1	324	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	4	3497	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤Ë®[5¼¶]	8	1	325	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	5	3498	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤Ë®[6¼¶]	8	1	326	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	6	3499	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤Ë®[7¼¶]	8	1	327	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	7	3500	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤Ë®[8¼¶]	8	1	328	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	8	3501	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤Ë®[9¼¶]	8	1	329	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	9	3502	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤Ë®[10¼¶]	8	1	330	\spr\item\fusion\Ë®ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	10	3503	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤»ğ[1¼¶]	8	1	331	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	1	3434	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤»ğ[2¼¶]	8	1	332	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	2	3435	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤»ğ[3¼¶]	8	1	333	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	3	3436	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤»ğ[4¼¶]	8	1	334	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	4	3437	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤»ğ[5¼¶]	8	1	335	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	5	3438	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤»ğ[6¼¶]	8	1	336	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	6	3439	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤»ğ[7¼¶]	8	1	337	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	7	3440	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤»ğ[8¼¶]	8	1	338	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	8	3441	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤»ğ[9¼¶]	8	1	339	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	9	3442	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤»ğ[10¼¶]	8	1	340	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	10	3443	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤ÍÁ[1¼¶]	8	1	341	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	1	3474	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤ÍÁ[2¼¶]	8	1	342	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	2	3475	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤ÍÁ[3¼¶]	8	1	343	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	3	3476	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤ÍÁ[4¼¶]	8	1	344	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	4	3477	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤ÍÁ[5¼¶]	8	1	345	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	5	3478	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤ÍÁ[6¼¶]	8	1	346	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	6	3479	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤ÍÁ[7¼¶]	8	1	347	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	7	3480	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤ÍÁ[8¼¶]	8	1	348	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	8	3481	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤ÍÁ[9¼¶]	8	1	349	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	9	3482	13						1
ÄæÎåĞĞÎÆ¸Ö¡¤ÍÁ[10¼¶]	8	1	350	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	ÎåĞĞ¿óÖĞÌáÁ¶¶ø³öµÄÎåĞĞÎÆ¸Ö£¬ÄÜ¼ÓÇ¿×°±¸µÄÄÜÁ¦¡£	0	0	1	0	10	3483	13						1
