ItemGenre	DetailType	ParticularType	ÎåÐÐÊôÐÔ	µÈ¼¶	ÒøÁ½	¸£Ôµ	Í­Ç®	»ý·Ö	½ð±Ò	¹±Ï×¶È	ÈÙÓþµã	½ð±Ò»ý·Ö	½ð±Ò¹ºÎï·µ»¹µÄ½ð±Ò»ý·Ö	Í³Ò»¼Û¸ñ»õ±ÒÀàÐÍ	Í³Ò»¼Û¸ñ½ð¶î	ÊÇ·ñ×ö½»Ò×¼ÇÂ¼	ÉÌÆ·ÏÖ¼Û	´ÙÏú¿ªÊ¼Ê±¼ä	´ÙÏú½áÊøÈÕÆÚ	ÏúÊÛ¿ªÊ¼Ê±¼ä	ÏúÊÛ½áÊøÈÕÆÚ	±£ÖµÆÚ£¨·ÖÖÓ£¬ÏÖÊµÊ±¼ä£©	Ê¹ÓÃÆÚ£¨·ÖÖÓ£¬ÔÚÏßÊ±¼ä£©	ÏûºÄÀàÐÍ(0-Ò»´Î;1-ÎÞÏÞ´Î)	µÀ¾ßÃû³Æ£¨±ØÐë·Å×îºó£¬³ÌÐò²»¶Á£©
0	11	313	0	1												1									Ò×ÈÝÃæ¾ß-ÏÄ³Ï
0	11	314	0	1												1									Ò×ÈÝÃæ¾ß-ºÚÃæÀÉ¾ý
0	11	315	0	1												1									Ò×ÈÝÃæ¾ß-ÍÀÒì
0	11	185	0	1												1									Ò×ÈÝÃæ¾ß-ä½ÐÜ
0	11	186	0	1												1									Ò×ÈÝÃæ¾ß-ÁéÃ¨
0	11	187	0	1												1									Ò×ÈÝÃæ¾ß-²ØÓòºï
0	11	316	0	1												1									Ò×ÈÝÃæ¾ß-Õ½¶·Äá¹Ã
0	11	317	0	1												1									Ò×ÈÝÃæ¾ß-½ð¹ú¹ÙÔ±
0	11	318	0	1												1									Ò×ÈÝÃæ¾ß-Áú°Ë
0	11	319	0	1												1									Ò×ÈÝÃæ¾ß-ÁÎáª
0	11	320	0	1												1									Ò×ÈÝÃæ¾ß-·ïôâÈç
0	11	321	0	1												1									Ò×ÈÝÃæ¾ß-Ðì×ÔÁ¦
0	11	322	0	1												1									Ò×ÈÝÃæ¾ß-½£Ê®Èý
0	11	188	0	1												1									Ò×ÈÝÃæ¾ß-»ÒÒ¶ºï
0	11	189	0	1												1									Ò×ÈÝÃæ¾ß-ºÚÒ¶ºï
0	11	191	0	1												1									Ò×ÈÝÃæ¾ß-²ò
0	11	323	0	1												1									Ò×ÈÝÃæ¾ß-Ñà¾Å
0	11	324	0	1												1									Ò×ÈÝÃæ¾ß-ÅíÁ¬µÂ
0	11	325	0	1												1									Ò×ÈÝÃæ¾ß-Áõ·ÉÁú
0	11	326	0	1												1									Ò×ÈÝÃæ¾ß-ÄªÐ¡Ó¨
0	11	327	0	1												1									Ò×ÈÝÃæ¾ß-Ì·ÈýÍÈ
0	11	328	0	1												1									Ò×ÈÝÃæ¾ß-ÉñÃØÖÐÄêÄÐ×Ó
0	11	329	0	1												1									Ò×ÈÝÃæ¾ß-ÁúÎå
0	11	192	0	1												1									Ò×ÈÝÃæ¾ß-Ñ©¹Ö
0	11	193	0	1												1									Ò×ÈÝÃæ¾ß-¸òó¡
0	11	196	0	1												1									Ò×ÈÝÃæ¾ß-Ð«×Ó
0	11	330	0	1												1									Ò×ÈÝÃæ¾ß-Â·³¤Ìì
0	11	331	0	1												1									Ò×ÈÝÃæ¾ß-ÎäÁÖÈËÎï
0	11	332	0	1												1									Ò×ÈÝÃæ¾ß-ÅËÈçÁú
0	11	333	0	1												1									Ò×ÈÝÃæ¾ß-ÃÉ¹ÅÎäÊ¿
0	11	334	0	1												1									Ò×ÈÝÃæ¾ß-Ë®Ôô
0	11	335	0	1												1									Ò×ÈÝÃæ¾ß-ºÉ»¨µÁ
0	11	336	0	1												1									Ò×ÈÝÃæ¾ß-Áú×·Îè
0	11	337	0	1												1									Ò×ÈÝÃæ¾ß-ÁÎ¶¨
0	11	197	0	1												1									Ò×ÈÝÃæ¾ß-Ö©Öë
0	11	198	0	1												1									Ò×ÈÝÃæ¾ß-òÚò¼
6	1	1266	0	1												1									Ð¡µþµÄ»Ø³Ç·û
6	1	438	0	1												1									´óµþµÄ»Ø³Ç·û
6	1	1062	0	1	50000											1									ÁÄÌìÊÒÐø·Ñ¿¨
16	141	1	2	10												1									±±¾©Ö®ÃÎ
16	142	1	3	10												1									¶´²ìÖ®°×½ðµñÁú½ä
16	394	1	4	10												1									[ÁªÈü]°²°îÖ®¾Õ»¨Ê¯Ö¸»·
16	395	1	2	8												1									[ÁªÈü]°²°îÖ®Ìï»ÆÊ¯ÓñÅå
16	396	1	1	8												1									[ÁªÈü]°²°îÖ®¼¦ÑªÊ¯½äÖ¸
16	397	1	3	8												1									[·ÂÖÆµÄ]¶¨¹úÖ®ÇàÉ´³¤ÉÀ
16	389	1	0	8												1									[ÁªÈü]¶¨¹úÖ®ÎÙÉ°·¢¹Ú
16	390	1	2	9												1									[ÁªÈü]¶¨¹úÖ®³à¾îÈíÑ¥
16	391	1	1	8												1									[ÁªÈü]¶¨¹úÖ®×ÏÌÙ»¤Íó
16	392	1	3	8												1									[ÁªÈü]¶¨¹úÖ®Òø²ÏÑü´ø
16	393	1	4	8												1									[ÁªÈü]°²°îÖ®±ù¾§Ê¯ÏîÁ´
6	1	26	0	1												1									ÎäÁÖÃØ¼®
6	1	22	0	1												1									Ï´Ëè¾­
16	216	1	4	10												1									[·ÂÖÆµÄ]°²°îÖ®¾Õ»¨Ê¯Ö¸»·
16	217	1	2	8												1									[·ÂÖÆµÄ]°²°îÖ®Ìï»ÆÊ¯ÓñÅå
16	218	1	1	8												1									[·ÂÖÆµÄ]°²°îÖ®¼¦ÑªÊ¯½äÖ¸
16	219	1	3	8												1									[ËÎ½ð]ÃÎÁúÖ®Õý»ÆÉ®Ã±
16	398	1	0	8												1									[·ÂÖÆµÄ]¶¨¹úÖ®ÎÙÉ°·¢¹Ú
16	399	1	2	9												1									[·ÂÖÆµÄ]¶¨¹úÖ®³à¾îÈíÑ¥
16	400	1	1	8												1									[·ÂÖÆµÄ]¶¨¹úÖ®×ÏÌÙ»¤Íó
16	401	1	3	8												1									[·ÂÖÆµÄ]¶¨¹úÖ®Òø²ÏÑü´ø
16	402	1	4	8												1									[¼«Æ·µÄ]¶¨¹úÖ®ÇàÉ´³¤ÉÀ
0	10	6	0	1												1									±¼Ïü
6	1	1254	0	1												1									»Æ½ðÎäÁÖÈÙÓþÁî
6	1	1255	0	1												1									°×ÒøÎäÁÖÈÙÓþÁî
6	1	1256	0	1												1									ÇàÍ­ÎäÁÖÈÙÓþÁî
6	1	1257	0	1												1									ºÚÌúÎäÁÖÈÙÓþÁî
0	11	394	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(ºì)
0	11	395	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(ºì)
0	11	396	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ÂÌ)
0	11	397	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(À¶)
0	11	398	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(·Û)
0	11	399	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(°×)
0	11	400	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(»Æ)
0	11	401	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(À¶)
0	11	402	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(·Û)
0	11	403	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(°×)
0	11	404	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(»Æ)
0	11	405	0	1												1									Ò×ÈÝÃæ¾ß-Ñ±Â¹
6	1	1328	0	1	1000000											1									×£¸£¿¨1
6	1	1329	0	1	1000000											1									×£¸£¿¨2
6	1	1330	0	1	1000000											1									×£¸£¿¨3
6	1	1331	0	1	1000000											1									×£¸£¿¨4
6	1	1332	0	1	1000000											1									×£¸£¿¨5
0	11	201	0	1												1									½ÚÈÕÃæ¾ß-´óÍ·ÍÞÍÞ
0	11	202	0	1												1									½ÚÈÕÃæ¾ß-ÎèÄÏÊ¨×Ó
0	11	203	0	1												1									½ÚÈÕÃæ¾ß-Îè±±Ê¨×Ó
0	11	204	0	1												1									½ÚÈÕÃæ¾ß-ÎèÁúÖé
0	11	205	0	1												1									½ÚÈÕÃæ¾ß-ÎèÁúÍ·
0	11	206	0	1												1									½ÚÈÕÃæ¾ß-ÎèÁúÉí
0	11	207	0	1												1									½ÚÈÕÃæ¾ß-ÎèÁúÎ²
6	1	1346	0	1	1200000											1									ÐÂÄêºØ¿¨1
6	1	1347	0	1	1200000											1									ÐÂÄêºØ¿¨2
6	1	1348	0	1	1200000											1									ÐÂÄêºØ¿¨3
6	1	1349	0	1	1200000											1									ÐÂÄêºØ¿¨4
6	1	1373	0	1												1									°×¾ÔÍèÀñ°ü
6	1	130	0	1												1									´ó°×¾ÔÍè
6	1	1157	0	1												1									ÌØÐ§´ó°×¾ÔÍè
6	1	1374	0	1												1									¼¼ÄÜ°×¾ÔÍèÀñ°ü
6	1	977	0	1												1									¼¼ÄÜ´ó°×¾ÔÍè
6	1	1182	0	1												1									ÌØÐ§¼¼ÄÜ´ó°×¾ÔÍè
6	1	1376	0	1	1000000											1									½ðÊ¯vn
6	1	1436	0	1												1									²£Á§Ö½
6	1	1181	0	1												1									ÌØÐ§ÏÉ²ÝÂ¶
0	11	338	0	1												1									Ò×ÈÝÃæ¾ß-Âä¹â
0	11	339	0	1												1									Ò×ÈÝÃæ¾ß-ÒøÑÀ
0	11	340	0	1												1									Ò×ÈÝÃæ¾ß-Ëªµ¶
0	11	341	0	1												1									Ò×ÈÝÃæ¾ß-Àä¹­
0	11	342	0	1												1									Ò×ÈÝÃæ¾ß-º®Ç¹
0	11	343	0	1												1									Ò×ÈÝÃæ¾ß-±¼À×
0	11	344	0	1												1									Ò×ÈÝÃæ¾ß-¶À²½
0	11	345	0	1												1									Ò×ÈÝÃæ¾ß-½µ´¸
0	11	346	0	1												1									Ò×ÈÝÃæ¾ß-³àÕÆ
0	11	347	0	1												1									Ò×ÈÝÃæ¾ß-ÀÇ°ô
0	11	348	0	1												1									Ò×ÈÝÃæ¾ß-²½Ïù³¾
0	11	349	0	1												1									Ò×ÈÝÃæ¾ß-ÇÇ¶¦Ìì
0	11	350	0	1												1									Ò×ÈÝÃæ¾ß-µóÒ×µ¶
0	11	351	0	1												1									Ò×ÈÝÃæ¾ß-Î÷ÃÅÎÞ½ä
0	11	352	0	1												1									Ò×ÈÝÃæ¾ß-ºòÆò½£
0	11	353	0	1												1									Ò×ÈÝÃæ¾ß-Ó¦Ð¥·ç
0	11	354	0	1												1									Ò×ÈÝÃæ¾ß-Ô¬ÄîÏ¦
0	11	355	0	1												1									Ò×ÈÝÃæ¾ß-ñÒÌìÃõ
0	11	139	0	1												1									Ò×ÈÝÃæ¾ß-ÕÅ×ÚÕý
0	11	141	0	1												1									Ò×ÈÝÃæ¾ß-ÁøÇàÇà
0	11	142	0	1												1									Ò×ÈÝÃæ¾ß-ÉÈ¿Í
0	11	143	0	1												1									Ò×ÈÝÃæ¾ß-À¶ÒÁÒÁ
0	11	144	0	1												1									Ò×ÈÝÃæ¾ß-¹Å°Ø
0	11	145	0	1												1									Ò×ÈÝÃæ¾ß-µÀÇåÕæÈË
0	11	146	0	1												1									Ò×ÈÝÃæ¾ß-Ò®ÂÉ±ÙÀë
0	11	147	0	1												1									Ò×ÈÝÃæ¾ß-ÍêÑÕÑ©ÒÂ
0	11	148	0	1												1									Ò×ÈÝÃæ¾ß-¶ËÄ¾î£
0	11	149	0	1												1									Ò×ÈÝÃæ¾ß-ÖÓÁéÐã
0	11	150	0	1												1									Ò×ÈÝÃæ¾ß-ºÎÁ¯Æ®
0	11	151	0	1												1									Ò×ÈÝÃæ¾ß-ÃÏ²×ÀË
0	11	208	0	1												1									Ò×ÈÝÃæ¾ß-Íõ×ô
0	11	209	0	1												1									ÎïÆ·²»´æÔÚ
0	11	210	0	1												1									ÎïÆ·²»´æÔÚ
0	11	211	0	1												1									ÎïÆ·²»´æÔÚ
0	11	212	0	1												1									ÎïÆ·²»´æÔÚ
0	11	213	0	1												1									ÎïÆ·²»´æÔÚ
0	11	214	0	1												1									ÎïÆ·²»´æÔÚ
0	11	215	0	1												1									ÎïÆ·²»´æÔÚ
0	11	216	0	1												1									ÎïÆ·²»´æÔÚ
0	11	217	0	1												1									ÎïÆ·²»´æÔÚ
0	11	260	0	1												1									Ò×ÈÝÃæ¾ß-ÏÄ³Ï
0	11	261	0	1												1									Ò×ÈÝÃæ¾ß-ËÕ´ÊÜ°
0	11	262	0	1												1									Ò×ÈÝÃæ¾ß-ÌÆÌìÐÄ
0	11	238	0	1												1									Ò×ÈÝÃæ¾ß-³ÉÄêÀ×½£
0	11	239	0	1												1									Ò×ÈÝÃæ¾ß-³ÉÄêÐ¦Ëª
0	11	240	0	1												1									Ò×ÈÝÃæ¾ß-³ÉÄê»ðÈÐ
0	11	241	0	1												1									Ò×ÈÝÃæ¾ß-³ÉÄêº£ÌÄ
0	11	242	0	1												1									Ò×ÈÝÃæ¾ß-³ÉÄê½ð·æ
0	11	233	0	1												1									Ò×ÈÝÃæ¾ß-ÇàÄêÀ×½£
0	11	234	0	1												1									Ò×ÈÝÃæ¾ß-ÇàÄêÐ¦Ëª
0	11	235	0	1												1									Ò×ÈÝÃæ¾ß-ÇàÄê»ðÈÐ
0	11	236	0	1												1									Ò×ÈÝÃæ¾ß-ÇàÄêº£ÌÄ
0	11	237	0	1												1									Ò×ÈÝÃæ¾ß-ÇàÄê½ð·æ
0	11	223	0	1												1									Ò×ÈÝÃæ¾ß-ÉÙÄêÀ×½£
0	11	224	0	1												1									Ò×ÈÝÃæ¾ß-ÉÙÄêÐ¦Ëª
0	11	225	0	1												1									Ò×ÈÝÃæ¾ß-ÉÙÄê»ðÈÐ
0	11	226	0	1												1									Ò×ÈÝÃæ¾ß-ÉÙÄêº£ÌÄ
0	11	227	0	1												1									Ò×ÈÝÃæ¾ß-ÉÙÄê½ð·æ
0	11	384	0	1												1									Ò×ÈÝÃæ¾ß-µ¶Ë«·ï
0	11	385	0	1												1									Ò×ÈÝÃæ¾ß-Ä½ÈÝÑà
0	11	386	0	1												1									Ò×ÈÝÃæ¾ß-×ÏÏÀ
0	11	387	0	1												1									Ò×ÈÝÃæ¾ß-°×Ê¯µÀ³¤
0	11	388	0	1												1									Ò×ÈÝÃæ¾ß-¿ªÊ¯´óÊ¦
0	11	389	0	1												1									Ò×ÈÝÃæ¾ß-ÌÆÉñ
0	11	390	0	1												1									Ò×ÈÝÃæ¾ß-ÔÂÒ£Ò£
0	11	391	0	1												1									Ò×ÈÝÃæ¾ß-ÑàÕÔ
0	11	392	0	1												1									Ò×ÈÝÃæ¾ß-Áø·ÉÑÌ
0	11	199	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(ºì)
0	11	200	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(ºì)
0	11	393	0	1												1									Ò×ÈÝÃæ¾ß-ÁúÊ®ÈýÒ¯
0	11	199	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(ºì)
0	11	200	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(ºì)
0	11	201	0	1												1									½ÚÈÕÃæ¾ß-´óÍ·ÍÞÍÞ
0	11	202	0	1												1									½ÚÈÕÃæ¾ß-ÎèÄÏÊ¨×Ó
0	11	203	0	1												1									½ÚÈÕÃæ¾ß-Îè±±Ê¨×Ó
0	11	204	0	1												1									½ÚÈÕÃæ¾ß-ÎèÁúÖé
0	11	205	0	1												1									½ÚÈÕÃæ¾ß-ÎèÁúÍ·
0	11	206	0	1												1									½ÚÈÕÃæ¾ß-ÎèÁúÉí
0	11	207	0	1												1									½ÚÈÕÃæ¾ß-ÎèÁúÎ²
0	11	244	0	1												1									Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀ¿Í
0	11	245	0	1												1									Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀÅ®
0	11	248	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(À¶)
0	11	249	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(×Ï)
0	11	250	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ºì)
0	11	251	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(»Æ)
0	11	252	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(À¶)
0	11	253	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(·Û)
0	11	254	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(°×)
0	11	255	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(»Æ)
0	11	256	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(À¶)
0	11	257	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(·Û)
0	11	258	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(°×)
0	11	259	0	1												1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(»Æ)
6	1	1019	0	1												1									Õò°ïÖ®Ê¯
6	1	1019	0	2												1									Õò°ïÖ®Ê¯
6	1	1019	0	3												1									Õò°ïÖ®Ê¯
6	1	1019	0	4												1									Õò°ïÖ®Ê¯
6	1	1019	0	5												1									Õò°ïÖ®Ê¯
6	1	1019	0	6												1									Õò°ïÖ®Ê¯
6	1	1019	0	7												1									Õò°ïÖ®Ê¯
6	1	1019	0	8												1									Õò°ïÖ®Ê¯
6	1	1019	0	9												1									Õò°ïÖ®Ê¯
6	1	1019	0	10												1									Õò°ïÖ®Ê¯
6	1	1633	0	1												1									ÎåÉ«±ù¾§
4	1317	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1318	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1319	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1320	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1321	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1322	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1323	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1324	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1325	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
6	1	147	0	8												1									Ðþ¾§¿óÊ¯
6	1	1651	0	1												1									½õºÐVN
6	1	1665	0	1												1									ÌúÂÞººÀñ°ü
6	1	1660	0	1												1									ÕôÄê¸âÅä·½
6	1	1091	0	1	5000000											1									Ìì»úÁî
6	1	1673	0	1												1									ÆßÐÇ²Ý
6	1	1674	0	1												1									°ÙÄêÆßÐÇ²Ý
6	1	1675	0	1												1									Ç§ÄêÆßÐÇ²Ý
6	1	1760	0	1												1									´óÏ²Àñ°ü
6	1	1138	0	1												1									¾Õ»¨Ê¯ÀñºÐ
6	1	1137	0	1												1									±ùÊ¯½á¾§ÀñºÐ
6	1	1140	0	1												1									±ùó¸Ë¿ÀñºÐ
6	1	1141	0	1												1									¼¦ÑªÊ¯ÀñºÐ
6	1	1142	0	1												1									Âêè§ÀñºÐ
6	1	1139	0	1												1									ÔÉÌúËéÆ¬ÀñºÐ
6	1	1143	0	1												1									Ìï»ÆÊ¯ÀñºÐ
6	1	1763	0	1	5000											0									»ðÊ¯
6	1	1768	0	1												0									»ðÖù
6	1	1769	0	1												0									±ùÖù
6	1	1770	0	1												0									¶¾Öù
6	1	1771	0	1												0									À×Öù
6	1	1772	0	1												0									½ðÖù
6	1	1800	0	1												1									ÉÍÔÂÀ¯Öò
4	979	1	0	1	20000000											1									½ðÏ¬
6	1	1835	0	1												1									¸£Ôµ¾§Ê¯
6	1	1833	0	1												1									½õÄÒÊÂ¼þ
6	1	1840	0	1												1									´ó±ù¾§
6	1	1891	0	1												1									Áù±¦Öé
4	489	1	0	1	200000											0									·çÁê¶ÉÁîÅÆ
6	1	1473	0	1												1									À×Ôóæm
6	1	1740	0	1												1									»ìãç¶¦
6	1	1746	0	1												1									·ïÃùé³
6	1	1987	0	1												1									±±¶·Ñ±ÂíÊõ
6	1	1988	0	1												1									Ìì¾§Ê¯
6	1	1308	0	1												1									²¹ÌìÊ¯ËéÆ¬£¨Ð¡£©
6	1	1309	0	1												1									²¹ÌìÊ¯ËéÆ¬£¨ÖÐ£©
6	1	1390	0	1												1									¡¶¼ÞÒÂÉñ¹¦-»ù´¡Æª¡·
6	1	2007	0	1												1									ÏÊÆÏÌÑ
6	1	2066	0	1												1									»ÆÆì
6	1	1670	0	1												1									ÃÅÅÉÐÅÎï
6	1	1671	0	1												1									ÑîçøµÄÐÅÎï
0	11	447	0	1												1									Ò×ÈÝÃæ¾ß-ÔªË§
6	1	2115	0	1												1									º£ÁúÖé
6	1	2117	0	1												1									ÁúÑªÍè
6	1	2131	0	1												1									Ê§´«ÃØ·¨
6	1	2158	0	1												1									Íò±¦Ïä
6	1	2176	0	1												1									À¶É«Ë®Ä«
6	1	2183	0	1												1									ÌìÐÇ°×¾ÔÍè
6	1	2207	0	1	1000000																				Ê¥µ®ÖÖ×Ó
6	1	2208	0	1												1									»¬Ñ©°å
6	1	2196	0	1												1									ÐÄÔ¸ÐÇÐÇ
6	1	2401	0	1												1									ÑªÕ½ÁîÆìÀñºÐ
6	1	2213	0	1												1									¿ª¹âÕæ¾­
6	1	2214	0	1												1									±Ù¹ÈÕæ¾­
6	1	2215	0	1												1									ÈÚºÏÕæ¾­
6	1	2216	0	1												1									ÐÄ¶¯Õæ¾­
6	1	2220	0	1												1									½ðµ¤±¦Ïä
6	1	2126	0	1												1									Ò»¼ÍÇ¬À¤·û
6	1	2219	0	1												1									Ç¬À¤Ë«¾øÅå
6	1	2224	0	1												1									°ËØÔ·û
6	1	2230	0	1												1									Ò¬×Ó
6	1	2223	0	1												1									²ÆÂ»ºì°ü
6	1	2255	0	1												1									°×¹ÇÁî
6	1	2256	0	1												1									ÌìÁúÁî
6	1	2265	0	1												1									ÍòÄêÎåÌ«»¨
6	1	2266	0	1												1									°ÙÄêÕäÂ¶
6	1	2292	0	1												1									º¬½ðºÐ
6	1	2303	0	1												1									¼«Æ·²¼¾í
6	1	2359	0	1												1									°×½ðÇòÌ¥
6	1	2355	0	1												1									ÐþÌì½õÄÒ
6	1	2311	0	1												1									Óñ¹Þ
6	1	2317	0	1												1									ÊÔÁ¶Ìù
6	1	2398	0	1												1									ËÄº£åÐÒ£µ¤ÀñºÐ
6	1	2399	0	1												1									ÎåÖÞÁè¿Õµ¤ÀñºÐ
6	1	2400	0	1												1									¾ÅÌìÔÆÓÎµ¤ÀñºÐ
6	1	2402	0	1												1									¸»¹ó½õºÐ
6	1	2409	0	1												1									ÌìÊéËéÆ¬
6	1	2369	0	1												1									Çà¾ÔÁî
6	1	2353	0	1												1									ÔÆÂ¹Áî
6	1	2352	0	1												1									²ÔÀÇÁî
6	1	2351	0	1												1									ÐþÔ³Áî
6	1	2350	0	1												1									×ÏòþÁî
6	1	2312	0	1												1									»ìÔªÁéÂ¶
6	1	2380	0	1												1									ÆßÉ«Àñ»¨¿¨
6	1	2429	0	1												1									ÆÕÌìÍ¬ÇìÀñ»¨¿¨
6	1	2267	0	1												1									Ç§ÄêÕäÂ¶
6	1	2268	0	1												1									ÍòÄêÕäÂ¶
6	1	1448	0	1												1									Ä®±±´«ËÍ¾í
6	1	2501	0	1												1									Ê²½õ±ý
6	1	2424	0	1	0											1									90¼¶´ó³ËÃØ¼®
6	1	2425	0	1	0											1									120¼¶´ó³ËÃØ¼®
6	1	2390	0	1												1									°×Óñ
6	1	2391	0	1												1									×ÏÓñ
6	1	1266	0	1	30000000											1									ÉñÐÐ·û
6	1	2525	0	1												1									Î÷É½ÓìÁîÅÆÀñ°üvn
6	1	2392	0	1												1									Ð¡°ãÈôÐÄ¾­
6	1	2393	0	1												1									´ó°ãÈôÐÄ¾­
6	1	2339	0	1												1									É±ÊÖïµÀñºÐ
6	1	2514	0	1												1									É½ºÓÉçð¢Í¼²ÐÆ¬£¨1000ÕÅ£©vn
6	1	2515	0	1												1									³¤ÃüÍèÀñ°üvn
6	1	2516	0	1												1									¼ÓÅÜÍèÀñ°üvn
6	1	2517	0	1												1									´óÁ¦ÍèÀñ°üvn
6	1	2518	0	1												1									¸ßÉÁÍèÀñ°üvn
6	1	2519	0	1												1									¸ßÖÐÍèÀñ°üvn
6	1	2520	0	1												1									·ÉËÙÍèÀñ°üvn
6	1	2521	0	1												1									±ù·ÀÍèÀñ°üvn
6	1	2522	0	1												1									À×·ÀÍèÀñ°üvn
6	1	2523	0	1												1									»ð·ÀÍèÀñ°üvn
6	1	2524	0	1												1									¶¾·ÀÍèÀñ°üvn
0	11	165	0	1												1									Ò×ÈÝÃæ¾ß-ÑÇÖÞÏó
0	11	166	0	1												1									Ò×ÈÝÃæ¾ß-»ÆºÓÏó
0	11	176	0	1												1									Ò×ÈÝÃæ¾ß-½ðµñ
0	11	177	0	1												1									Ò×ÈÝÃæ¾ß-²ÔÓ¥
0	11	178	0	1												1									Ò×ÈÝÃæ¾ß-ÍºðÕ
0	11	194	0	1												1									Ò×ÈÝÃæ¾ß-Ã·»¨Â¹
0	11	195	0	1												1									Ò×ÈÝÃæ¾ß-°×Öí
0	11	223	0	1												1									Ò×ÈÝÃæ¾ß-ÉÙÄêÀ×½£
0	11	224	0	1												1									Ò×ÈÝÃæ¾ß-ÉÙÄêÐ¦Ëª
0	11	225	0	1												1									Ò×ÈÝÃæ¾ß-ÉÙÄê»ðÈÐ
0	11	226	0	1												1									Ò×ÈÝÃæ¾ß-ÉÙÄêº£ÌÄ
0	11	227	0	1												1									Ò×ÈÝÃæ¾ß-ÉÙÄê½ð·æ
0	11	233	0	1												1									Ò×ÈÝÃæ¾ß-ÇàÄêÀ×½£
0	11	234	0	1												1									Ò×ÈÝÃæ¾ß-ÇàÄêÐ¦Ëª
0	11	235	0	1												1									Ò×ÈÝÃæ¾ß-ÇàÄê»ðÈÐ
0	11	236	0	1												1									Ò×ÈÝÃæ¾ß-ÇàÄêº£ÌÄ
0	11	237	0	1												1									Ò×ÈÝÃæ¾ß-ÇàÄê½ð·æ
0	11	246	0	1												1									Ò×ÈÝÃæ¾ß-Ñ©ÍÃ
0	11	384	0	1												1									Ò×ÈÝÃæ¾ß-µ¶Ë«·ï
0	11	385	0	1												1									Ò×ÈÝÃæ¾ß-Ä½ÈÝÑà
0	11	386	0	1												1									Ò×ÈÝÃæ¾ß-×ÏÏÀ
0	11	389	0	1												1									Ò×ÈÝÃæ¾ß-ÌÆÉñ
0	11	390	0	1												1									Ò×ÈÝÃæ¾ß-ÔÂÒ£Ò£
0	11	391	0	1												1									Ò×ÈÝÃæ¾ß-ÑàÕÔ
0	11	392	0	1												1									Ò×ÈÝÃæ¾ß-Áø·ÉÑÌ
0	11	393	0	1												1									Ò×ÈÝÃæ¾ß-ÁúÊ®ÈýÒ¯
0	11	477	0	1												1									Ò×ÈÝÃæ¾ß-°×³Ç¿¤Ö÷
0	11	478	0	1												1									Ò×ÈÝÃæ¾ß-À¼Áê¹«×Ó
0	11	420	0	1												1									Ò×ÈÝÃæ¾ß-¶«×Ó
