MissleId	MissleName	MoveKind	FollowKind	ColFollowTarget	MissleHeight	CollidRange	IsRangeDmg	DmgRange	DmgInterval	LifeTime	Speed	Zspeed	Zacc	LoopPlay	SubLoop	SubStart	SubStop	ResponseSkill	CanDestroy	ColVanish	CanSlow	CanColFriend	AutoExplode	MissRate	Param1	Param2	Param3	MultiShow	AnimFile1	AnimFileInfo1	SndFile1	AnimFile2	AnimFileInfo2	SndFile2	AnimFile3	AnimFileInfo3	SndFile3	AnimFile4	AnimFileInfo4	SndFile4	AnimFileB1	AnimFileInfoB1	SndFileB1	AnimFileB2	AnimFileInfoB2	SndFileB2	AnimFileB3	AnimFileInfoB3	SndFileB3	AnimFileB4	AnimFileInfoB4	SndFileB4	RedLum	GreenLum	BlueLum	LightRadius
331	Truy Tâm Tỏa Mệnh	1	0	1	10	1	0	1	0	13	40	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0				\spr\skill\1502\tm\tm_150_daotang_zd.spr	16,16,1	\sound\skill\ìãéÄẳý.wav																			148	219	255	90
332	Tản Hoa Thiên Nữ 	0	0	1	15	1	0	1	12	36	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\150\tm\tm_150_sanhuatiannv_c_b.spr	10,1,1	\sound\skill\°ỵẳôảứá´.wav																			255	255	231	90
333	Càn Khôn Nhất Trịch	1	0	1	10	1	0	1	0	16	32	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0				\spr\skill\1502\tm\tm_150_biaotang_zd.spr	8,1,1	\sound\skill\sound_k040.wav				\spr\skill\150\tm\tm_150_qiankunyizhi_d.spr	16,1,1	\sound\skill\sound_k040.wav													239	231	189	90
334	ấ±³ậÁựÁỳ±ơếă	0	0	1	10	1	0	1	5	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\150\gb\gb_150_shishengliulong_d.spr	11,1,1	\sound\skill\sound_k037.wav																			239	146	82	90
335	Thời Thặng Lục Long	1	0	1	10	3	1	3	3	16	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\1502\gb\gb_150_zhanggai_zd.spr	16,16,1	\sound\skill\¿ºÁỳẻịằÚ.wav																			255	174	60	90
336	Thục Khuyển Phệ Nhật	5	0	1	10	1	0	1	0	24	28	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0				\spr\skill\1502\gb\gb_150_gungai_zd.spr	16,16,1	\sound\skill\èỡẽÂẻịạã.wav				\spr\skill\1502\gb\gb_150_gungai_bz.spr	15,1,1														255	174	60	90
337	Giang Hải Nộ Lan	1	0	1	10	1	0	1	0	6	36	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0				\spr\skill\150\tr\tr_150_jianghainvlan_c.spr	64,16,1	\sound\skill\Áềằðầộèỡ.wav				\spr\skill\tr\ễặÁỳằữ.spr	6,1,1	\sound\skill\sound_k037.wav													239	146	82	90
338	Tật Hỏa Liệu Nguyên	0	0	0	320	1	0	1	10	14	0	-61480	1024	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0				\spr\skill\150\tr\tr_150_jihuoliaoyuan_c.spr	13,1,1		\spr\skill\èỡẩè\mag_bz_huo3_±ơếăéĐạỷ.spr	6,1,1		\spr\skill\èỡẩè\mag_bz_huo3_±ơếăéĐạỷ.spr	6,1,1	\sound\skill\sound_k037.wav													156	211	255	90
339	ÃðìùảẫẫỳàỉÁẹ	0	0	1	1	8	1	8	10	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\1502\sl\sl_150_gunshao_dl.spr	10,1,1																				239	231	189	90
340	Tạo Hóa Thái Thanh	0	0	1	15	5	1	5	4	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\150\wd\wd_150_zaohuataiqing_c.spr	35,1,1	\sound\skill\°ỵẳôảứá´.wav																			255	255	231	90
341	Kiếm Thùy Tinh Hà Lạc	0	0	0	2	4	1	4	8	9	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				\spr\skill\ẻọà±\wd_09_ẩậẵÊºẽềằẵÊ.spr	11,1,1																				255	255	255	90
342	Phong Minh Ngọc Toái	1	0	1	10	1	1	4	4	16	31	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0				\spr\skill\150\kl\kl_150_fengmingyusui_c.spr	21,1,1	\sound\skill\¿ủãỗệốàỗ.wav				\spr\skill\150\kl\kl_150_fengmingyusui_d.spr	21,1,1														255	255	239	90
343	Lôi Điện Cửu Khiếu	0	0	1	10	4	0	4	7	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\150\kl\kl_150_leidianjiuxiao_c.spr	60,1,1					\spr\skill\ÀƠÂỉ\Bz_dian3_±ơếă.spr	8,1,1														255	255	239	90
344	Thời Thặng Lục Long Hỏa	0	0	1	10	1	0	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\1502\gb\gb_150_zhanggai_huo.spr	6,1,2																							
345	Long Thừa Bát Nhã Thủ	1	0	1	10	1	1	3	0	8	25	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0				\spr\skill\150\sl\sl_150_longchenbannuo_c.spr	128,16,1					\spr\skill\150\sl\sl_150_longchenbannuo_d.spr	14,1,1	\sound\skill\sound_k040.wav													239	231	189	90
346	Ãðìùảẫẫỳd	4	0	1	50	1	1	3	0	3000	10	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0																													
347	ÍũÚéạộềằd	4	0	1	50	1	1	3	0	3000	10	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0																													
348	ºÀéÛếảẫÂ¿ê	1	0	1	10	1	0	1	0	6	24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\1502\tw\sl_150_daotian_zd1.spr	16,16,1					\spr\skill\1502\tw\tw_150_daotian_bz.spr	3,1,1	\sound\skill\àảẵÊ´èệéẫự.wav										\spr\skill\²ạ³ọ\àảẵÊ±ơếă.spr	4,1,1		181	203	255	0
349	ìíºỏ°ậằÄìểà¯	1	0	1	10	1	0	1	0	3	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\150\tw\tw_150_zonghengbahuang_c.spr	128,16,1					\spr\skill\1502\tw\tw_150_chuitian_bz.spr	8,1,1	\sound\skill\àảẵÊ´èệéẫự.wav				\spr\skill\ẫÙÁệ\bz_bo1_ẵð²ă.spr	320,32,1					\spr\skill\²ạ³ọ\àảẵÊ±ơếă.spr	4,1,1		181	203	255	0
350	°ễÍừửẫẵðìểà¯	1	0	1	10	1	0	1	0	3	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\1502\tw\tw_150_qiangtian_zd.spr	32,16,1	\sound\skill\Áềằðầộèỡ.wav				\spr\skill\1502\tw\tw_150_qiangtian_bz.spr	4,1,1	\sound\skill\sound_k037.wav													239	146	82	90
351	Áữãỗằỉẹâd	0	0	1	10	3	1	3	13	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\150\em\em_150_luifenghuixue_a.spr	19,1,1					\spr\skill\ảởỏề\mag_bz_bin1_±ơếăéĐạỷ.spr	7,1,2	\sound\skill\sound_k045.wav													156	211	255	90
352	ìẽẻÂ±ựằêd	5	0	1	10	1	0	1	0	35	20	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0						\sound\skill\ặđẹâ´âễặ.wav				\spr\skill\ảởỏề\mag_bz_bin1_±ơếăéĐạỷ.spr	14,1,1														115	219	255	90
353	Áữãỗằỉẹâ±ựệự	0	0	1	10	3	0	1	17	18	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\1502\em\em_150_jiane_ice.spr	10,1,1	\sound\skill\ãỗằăẹâễÂ.wav				\spr\skill\ảởỏề\mag_bz_bin2_±ơếăéĐạỷ.spr	6,1,2	\sound\skill\±ự±ơ.wav													156	211	255	90
354	±ựẩáÂềẹâẫÂ¿ê	1	0	1	10	1	0	1	0	32	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\1502\cy\cy_150_daocui_2.spr	5,1,1	\sound\skill\ãỗằăẹâễÂ.wav				\spr\skill\150\cy\cy_150_bingqueluanxue_d.spr	8,1,1	\sound\skill\±ự±ơ.wav													156	211	255	90
355	ÀọễÂÂọÃãàÚảỵấẵ	0	0	1	15	2	1	2	13	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\1502\cy\cy_150_neicui_zd.spr	7,1,1	\sound\skill\áĂễặẫÂẹâ.wav																			156	166	247	90
356	éẻẽỳạầÁÂ1	0	0	0	10	3	1	3	12	13	0	0	0	1	5	18	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\150\wu\wd_xingxiaoguli_c.spr	30,1,1					\spr\skill\150\wu\wd_xingxiaoguli_d.spr	10,1,1														140	207	156	90
357	ểÄằờấẫể°àÚảỵấẵ	0	0	0	20	2	0	2	18	19	0	0	0	0	1	1	60	0	0	0	0	0	0	0	0	0	0	1				\spr\skill\150\wu\wd_youhunshiying_d.spr	19,1,1	\sound\skill\Åựửăà¯.wav						\sound\skill\sound_k038.wav						\sound\skill\Åựửăà¯.wav							239	146	82	90
358	éẻẽỳạầÁÂ2	0	0	0	10	3	1	3	12	13	0	0	0	1	5	18	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\150\wu\wd_xingxiaoguli_c.spr	30,1,1					\spr\skill\150\wu\wd_xingxiaoguli_d.spr	10,1,1														140	207	156	90
359	ìãéÄậứÃỹàÚảỵấẵ	0	0	1	20	3	1	3	8	31	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\1502\tm\tm_150_daotang_bz.spr	19,1,1																				255	219	214	90
360	ẫÂằăèỡÅđằă°ờ	1	0	1	10	1	0	1	11	12	32	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0				\spr\skill\150\tm\tm_150_sanhuatiannv_c_a.spr	16,16,1	\sound\skill\sound_k031.wav				\spr\skill\ẻồảắẵè\bz_du1_±ơếă.spr	13,1,1	\sound\skill\àảẵÊ´èệéẫự.wav													239	231	189	90
361	ầơÀÔềằệÂd	4	0	1	50	1	1	3	0	3000	10	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0																													
362	ÀọễÂÂọÃãáẵấụ	1	0	1	10	1	0	1	0	24	24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									156	211	255	90
363	ấ±³ậÁựÁỳáẵấụ	1	0	1	10	1	0	1	0	16	30	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0				\spr\skill\ỉÔ°ù\mag_gb_03_ẳỷẩậẫỡấệ.spr	64,16,1					\spr\skill\èỡẩè\mag_tr_bz1_±ơếăéĐạỷ.spr	8,1,2														255	174	60	90
364	ấủẩđãÍẩếd	4	0	1	50	1	1	3	0	3000	10	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0																													
365	ẵưºÊÅưÀẵd	4	0	1	50	1	1	3	0	3000	10	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0																													
366	ẳ²ằðÁầễưìểà¯	0	0	1	10	5	1	5	18	37	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\1502\tr\tr_150_moren_zd.spr	10,1,1																				239	146	82	90
367	ẵÊ´ạéầºể±ơ	0	0	1	10	1	0	1	10	10	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0				\spr\skill\150\wd\wd_150_jianchuixinghe_d.spr	21,1,1	\sound\skill\sound_k040.wav																			255	255	231	90
368	ễỡằ¯èôầồd	0	0	0	2	2	1	2	11	9	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				\spr\skill\ẻọà±\wd_09_ẩậẵÊºẽềằẵÊ.spr	11,1,1					\spr\skill\ẻọà±\Bz_dian1_±ơếă.spr	8,1,1	\sound\skill\sound_k040.wav													255	255	255	90
369	ẵÊ´ạéầºểặð	0	0	0	2	4	1	4	28	27	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				\spr\skill\150\wd\wd_150_jianchuixinghe_a.spr	36,1,1																				255	255	255	90
370	ãỗÃựểủậộễưàỉ	0	0	1	15	2	0	2	5	20	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0						\sound\skill\°ỵẳôảứá´.wav																			255	255	231	90
371	ÀìàỗắÅéƠd	0	0	1	18	2	1	2	4	12	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0				\spr\skill\tm\Àìằữấừ.spr	27,1,1					\spr\skill\ÀƠÂỉ\Bz_dian3_±ơếă.spr	8,1,1														255	255	239	90
372	ÀìàỗắÅéƠãỷ	0	0	0	10	2	1	2	10	20	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\1502\kl\kl_150_jiankun_fu.spr	20,1,1																				255	219	99	90
373	ẵÊ´ạéầºểd2	0	0	1	15	1	0	1	10	10	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0										\spr\skill\150\wd\wd_150_jianchuixinghe_d.spr	21,1,1	\sound\skill\éỵềằẻịẽú.wav													255	255	231	90
374	ẽíÚồ150	7	0	1	10	3	1	3	0	60	16	10240	5120	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0				\spr\skill\èặÃÅ\tm_03_Åựửăà¯.spr	10,1,1	\sound\skill\Åựửăà¯.wav				\spr\skill\èỡẩè\mag_bz_huo1_±ơếăéĐạỷ.spr	6,1,2														132	125	107	90
375	áăệỳảởÃẳ150	0	0	1	15	3	1	3	19	19	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\1502\em\em_150_fue_zd.spr	10,1,1	\sound\skill\áĂễặẫÂẹâ.wav																			255	255	231	90
376	áăệỳảởÃẳ150ảỵ	0	0	0	10	5	1	5	20	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0																									239	231	189	90
377	ẩôặÁéĂẫÁàỗ	1	0	1	10	2	0	2	10	30	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0				\spr\skill\kl\Àìả¯ắÅèỡ.spr	6,1,2		\spr\skill\npc\Íảấ¯±ự±ơếă.spr			\spr\skill\npc\Íảấ¯±ự±ơếă.spr	8,1,1														255	255	239	90
378	ằỉÁƯãẫùÚ	100	0	1	10	2	0	1	0	30	10	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0				\spr\skill\èặÃÅ\tm_07_éĂÀợãẫàả.spr	16,1,1	\sound\skill\°ỵẳôảứá´.wav				\spr\skill\ẻồảắẵè\bz_du2_±ơếă.spr	6,1,1	\sound\skill\ặếÍă±ơếă.wav													239	146	82	90
379	ằỉéýéýãỗìểà¯	4	0	1	10	3	1	4	4	120	36	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0				\spr\skill\150\kl\kl_150_fengmingyusui_c.spr	21,1,1	\sound\skill\¿ủãỗệốàỗ.wav				\spr\skill\150\kl\kl_150_fengmingyusui_d.spr	21,1,1														255	255	239	90
380	ảăàóãẫùÚìểà¯	0	0	0	20	2	1	2	12	120	0	0	0	1	1	1	16	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\èặÃÅ\tm_07_éĂÀợãẫàả.spr	16,1,1	\sound\skill\ảỏằờùÚ.wav																			255	251	214	90
381	ằỉÁƯéĂẫÁàỗ	100	0	1	10	3	1	3	0	32	16	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0				\spr\skill\kl\Àìả¯ắÅèỡ.spr	6,1,2	\sound\skill\¿ủãỗệốàỗ.wav				\spr\skill\ÀƠÂỉ\kl_01_ºụãỗãă.spr	15,1,1	\sound\skill\sound_k040.wav													148	219	255	0
382	ệ±ẽò±ựÀõạõ	1	0	1	10	1	0	1	0	18	32	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0				\spr\skill\èặÃÅ\tm_11_àỗàỉÀì.spr	160,16,1	\sound\skill\²ìºÊÃữễÂ.wav																			239	231	189	90
383	ệ±ẽò±ựÀõìểà¯	0	0	1	10	3	0	1	10	12	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\1502\em\em_150_jiane_ice.spr	10,1,1	\sound\skill\ãỗằăẹâễÂ.wav				\spr\skill\ảởỏề\mag_bz_bin2_±ơếăéĐạỷ.spr	6,1,2	\sound\skill\±ự±ơ.wav													156	211	255	90
384	ệĩẫớ±ựìểà¯	0	0	0	20	2	1	2	6	120	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\1502\em\em_150_jiane_ice.spr	10,1,1	\sound\skill\ãỗằăẹâễÂ.wav				\spr\skill\ảởỏề\mag_bz_bin2_±ơếăéĐạỷ.spr	6,1,2	\sound\skill\±ự±ơ.wav													156	211	255	90
385	éÄéÍẹèằă	0	0	0	10	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\special\texiao201.spr	40,1,1																				255	255	255	100
386	2012ẹèằă1	0	0	0	10	3	1	3	12	31	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\others\2012yanhua1.spr	31,1,2																				140	207	156	90
387	2012ẹèằă2	0	0	0	10	3	1	3	12	36	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\others\vngxinniankuaile.spr	36,1,2																				140	207	156	90
388	2012ẹèằă3	0	0	0	10	3	1	3	12	31	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\others\2012yanhua3.spr	31,1,2																				140	207	156	90
389	Vòng tròn hỗ trợ đồng đội 	0	0	0	2	8	1	8	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0																									255	255	255	0
390	éĂãảẻĐẫậºƯạõằãìểà¯	0	0	0	2	8	1	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0																									255	255	255	0
391	Hàn Băng Thích 	0	0	1	15	2	1	2	19	18	0	0	0	1	1	1	30	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\tm\xj_ºđ±ự´è.spr	1080,1,1																				255	255	231	90
392	Lôi Kích Thuật 	0	0	1	15	2	1	2	19	18	0	0	0	1	1	1	30	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\tm\xj_Àìằữấừ.spr	1080,1,1																				255	255	231	90
393	Địa Diệm Hỏa 	0	0	1	15	2	1	2	19	18	0	0	0	1	1	1	30	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\tm\xj_àỉẹổằð.01.spr	1080,1,1																				255	255	231	90
394	Loạn Hoàn Kích	0	0	1	15	2	1	2	19	18	0	0	0	1	1	1	30	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\tm\xj_ìẽẫôẽíÚồ.spr	1080,1,1																				255	255	231	90
395	Trang Sức Địa Lôi Bạo Tạc	0	0	0	20	2	1	2	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\tm\bz_ìẽẫôẽíÚồ.spr	27,1,1		\spr\skill\tm\bz_ìẽẫôẽíÚồ.spr	27,1,1				\sound\skill\sound_k038.wav													239	146	82	90
396	ầĐệỉÂƠÅÚà¯(1-7ẳả)	1	0	1	20	2	1	2	0	90	32	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0				\spr\skill\others\qianchonglou\bullet.spr	80,16,1		\spr\skill\others\qianchonglou\down.spr	30,1,1				\sound\skill\sound_k037.wav													156	211	255	90
397	ầĐệỉÂƠÅÚà¯Êă´úếé)	1	0	1	10	2	1	2	0	90	32	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0				\spr\skill\others\qianchonglou\bullet.spr	80,16,1		\spr\skill\others\qianchonglou\down.spr	30,1,1	\sound\skill\Åựửăà¯.wav																156	211	255	90
398	ÅÚà¯±ơếă	0	0	1	20	4	1	4	32	31	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\others\qianchonglou\blast.spr	30,1,1	\sound\skill\Åựửăà¯.wav																			239	146	82	90
399	ằðầẵấỉẻÀìểà¯	0	0	0	20	2	1	2	12	72	0	0	0	1	1	20	30	0	0	0	0	0	0	0	0	0	0	1				\spr\skill\èỡẩè\mag_tr_02_ÍặẫẵèợºÊ_a1.spr	31,1,2	\sound\skill\ÍặẫẵèợºÊ.wav	\spr\skill\èỡẩè\mag_tr_02_ÍặẫẵèợºÊ_a2.spr	10,1,2				\sound\skill\sound_k038.wav				\spr\skill\èỡẩè\mag_tr_02_ÍặẫẵèợºÊ_b1.spr	31,1,2	\sound\skill\sound_k036.wav	\spr\skill\èỡẩè\mag_tr_02_ÍặẫẵèợºÊ_b2.spr	10,1,2					239	146	82	90
400	ềừ²ĩàỉìƯ°ẳẽí	0	0	0	10	3	1	3	200	18	0	0	0	1	1	2	6	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\150\wu\wd_xingxiaoguli_c.spr	30,1,2																				140	207	156	90
401	ềừ²ĩàỉìƯìƯìể	0	0	0	10	4	1	4	12	36	0	0	0	1	1	20	30	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\150\wu\wd_xingxiaoguli_c.spr	30,1,1					\spr\skill\150\wu\wd_xingxiaoguli_d.spr	10,1,1														140	207	156	90
402	Quả cầu tuyết	1	0	1	4	1	0	1	0	16	31	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0				\spr\skill\others\ẹâầũ.spr	88,8,1	\sound\skill\ãỗằăẹâễÂ.wav				\spr\skill\others\ẹâầũ±ơếă.spr	11,1,1	\sound\skill\sound_k040.wav													239	231	189	90
403	Äắẩậẽù´úếăà¯ìểà¯	0	0	0	320	1	1	2	10	36	0	-61480	1024	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0				\spr\skill\150\tr\tr_150_jihuoliaoyuan_c.spr	13,1,1		\spr\skill\èỡẩè\mag_bz_huo3_±ơếăéĐạỷ.spr	6,1,1		\spr\skill\èỡẩè\mag_bz_huo3_±ơếăéĐạỷ.spr	6,1,1	\sound\skill\sound_k037.wav													156	211	255	90
404	àụầđ	0	0	0	30	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				\spr\obj\money\obj_money_05_fall.spr	15,1,3																				255	255	255	100
405	³ơẳảÂềằãằữ	0	0	1	15	3	1	3	13	1080	0	0	0	1	1	1	30	0	0	1	0	0	0	0	0	0	0	0				\spr\skill\tm\xj_ìẽẫôẽíÚồ.spr	1080,1,1																				255	255	231	90
406	³ơẳảÂềằãằữ±ơếă	0	0	0	20	3	1	3	6	27	0	0	0	0	1	1	60	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\tm\bz_ìẽẫôẽíÚồ.spr	27,1,1	\sound\skill\Åựửăà¯.wav	\spr\skill\tm\bz_ìẽẫôẽíÚồ.spr	27,1,1				\sound\skill\sound_k038.wav													239	146	82	90
407	ẩ±ấĐếẳẻằ1	0	0	0	20	3	1	3	6	27	0	0	0	0	1	1	60	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\tm\bz_ìẽẫôẽíÚồ.spr	27,1,1	\sound\skill\Åựửăà¯.wav	\spr\skill\tm\bz_ìẽẫôẽíÚồ.spr	27,1,1				\sound\skill\sound_k038.wav													239	146	82	90
408	³ơẳảẵÊãẫắêèỡẫậºƯ	0	0	0	2	5	0	5	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0																									255	255	255	90
409	BOSSểÃễưàỉàéãẵãảẻĐ	0	0	0	2	14	1	14	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0																									255	255	231	90
410	³ơẳảặỳéÄãỷ	0	0	0	18	8	1	8	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0										\spr\skill\ÀƠÂỉ\kl_14_ặỳéÄãỷ.spr	20,1,1														255	219	99	90
411	³ơẳảẵÊãẫắêèỡìểà¯	0	0	1	10	5	1	5	17	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				\spr\skill\ẻọà±\wd_03_èỡẳấắêÀì.spr	17,1,1	\sound\skill\ẵÊãẫắêèỡ.wav				\spr\skill\ÀƠÂỉ\Bz_dian3_±ơếă.spr	8,1,1														255	255	231	90
412	Bạch Hồng Quán Nhật	1	0	1	10	1	0	1	0	20	20	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0				\spr\skill\ằêẫẵ\hs_°ìºỗạỏẩế_ìểà¯.spr	80,16,2	\sound\skill\sound_k029.wav				\spr\skill\ằêẫẵ\hs_°ìºỗạỏẩế_±ằằữ.spr	16,1,1	\sound\skill\sound_k041.wav													156	211	255	90
413	Kim Nhạn Hoành Không	1	0	1	10	1	1	1	0	15	32	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0				\spr\skill\ằêẫẵ\ẵðẹàºỏ¿ếìểà¯.spr	80,16,1	\sound\skill\sound_k029.wav				\spr\skill\ằêẫẵ\ẵðẹóºỏ¿ế±ằằữ.spr	11,1,1	\sound\skill\sound_k041.wav													156	211	255	90
414	Thiên Thân Đảo Huyền	0	0	1	18	2	1	2	10	39	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0				\spr\skill\ằêẫẵ\èỡẫðàạéỹ.spr	39,1,1																				156	211	255	90
415	²ễậẫểư¿Í1	1	0	1	10	1	0	1	10	15	32	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0				\spr\skill\ằêẫẵ\hs_²ễậẫểư¿Í_ìểà¯Àả.spr	80,16,2					\spr\skill\ằêẫẵ\hs_²ễậẫểư¿Í_±ằằữ.spr	80,16,2														156	211	255	90
416	²ễậẫểư¿Í2	1	0	1	10	1	0	1	10	15	32	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0				\spr\skill\ằêẫẵ\hs_²ễậẫểư¿Í_ìểà¯Âè.spr	80,16,2					\spr\skill\ằêẫẵ\hs_²ễậẫểư¿Í_±ằằữ.spr	80,16,2														156	211	255	90
417	²ễậẫểư¿Í3	1	0	1	10	1	0	1	10	15	32	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0				\spr\skill\ằêẫẵ\hs_²ễậẫểư¿Í_ìểà¯ầà.spr	80,16,2					\spr\skill\ằêẫẵ\hs_²ễậẫểư¿Í_±ằằữ.spr	80,16,2														156	211	255	90
418	Đoạt Mệnh Liên Hoàn Tam Tiên Kiếm	5	0	1	10	1	0	1	0	24	30	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0				\spr\skill\ằêẫẵ\ảỏÃỹÁơằãẩýẽẫẵÊìểà¯.spr	80,16,1	\sound\skill\àảẵÊ´èệéẫự.wav				\spr\skill\ằêẫẵ\ảỏÃỹÁơằãẩýẽẫẵÊ±ằằữ.spr	27,1,1	\sound\skill\àảẵÊ´èệéẫự.wav													239	231	189	90
419	Kiếm Khí Vô Cấp	0	0	1	15	5	1	5	10	360	0	0	0	1	1	1	34	0	0	0	0	0	0	0	0	0	0	0				\spr\skill\ằêẫẵ\hs_ẻịẳôặứắÂ_ặứ³Ă.spr	34,1,1																				255	255	231	90
