SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
Kinh Lôi Trảm 	Công kích ngoại công  	34	102	1	\spr\Ui\技能图标\icon_sk_tw_01.spr		\sound\skill\sound_k003.wav		0	0	0	0	0	72	0	1	10	1	12	404	-1	1	0	9	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	20	1	0	60	0	0		0					0	0	0	0	1	\script\skill\tianwang.lua	physicsenhance_p	jinglei_zhan	seriesdamage_p	jinglei_zhan	addskilldamage1	jinglei_zhan	missle_speed_v	jinglei_zhan	skill_attackradius	jinglei_zhan	skill_cost_v	jinglei_zhan	missle_lifetime_v	jinglei_zhan	addskilldamage2	jinglei_zhan	addskilldamage3	jinglei_zhan	addskilldamage4	jinglei_zhan	addskilldamage5	jinglei_zhan	addskilldamage6	jinglei_zhan	addskilldamage7	jinglei_zhan		jinglei_zhan		jinglei_zhan		jinglei_zhan		jinglei_zhan		jinglei_zhan		jinglei_zhan		jinglei_zhan		"""Đao pháp nhập môn, hiệu quả sát thương không cao."""
Dương Quan Tam Điệp	Công kích ngoại công  	35	101	1	\spr\Ui\技能图标\icon_sk_tw_63.spr		\sound\skill\sound_k003.wav	0	0	0	0	0	0	90	0	1	8	1	12	221	-1	3	0	10	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	20	3	1	80	0	10		0					0	0	0	0	1	\script\skill\tianwang.lua	physicsenhance_p	yangguan_sandie	attackrating_p	yangguan_sandie	addskilldamage1	yangguan_sandie	missle_speed_v	yangguan_sandie	skill_attackradius	yangguan_sandie	skill_cost_v	yangguan_sandie	missle_lifetime_v	yangguan_sandie	seriesdamage_p	yangguan_sandie	addskilldamage2	yangguan_sandie	addskilldamage3	yangguan_sandie	addskilldamage4	yangguan_sandie		yangguan_sandie		yangguan_sandie		yangguan_sandie		yangguan_sandie		yangguan_sandie		yangguan_sandie		yangguan_sandie		yangguan_sandie		yangguan_sandie		"""Thiên Vương  Thương pháptrung cấp, một lần xuất liên tục 3 chiêu."""
Thiên Vương Chiến ý 	Chủ động gia tăng thuộc tính	36	9999	3	\spr\Ui\技能图标\icon_sk_tw_23.spr		\sound\skill\sound_k003.wav		0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianwang.lua	lifemax_p	tianwang_zhanyi	lifemax_yan_p	tianwang_zhanyi	deadlystrikeenhance_p	tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		tianwang_zhanyi		"""Cao cấp tâm pháp, có thể tăng Sinh lực lên tối đa."""
Bát Phong Trảm	Công kích ngoại công  	37	102	1	\spr\Ui\技能图标\icon_sk_tw_31.spr		\sound\skill\sound_k004.wav	0	0	0	0	0	1	90	5	1	8	1	12	222	-1	1	0	9	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	20	1	0	80	0	0		0					0	0	0	0	1	\script\skill\tianwang.lua	physicsenhance_p	pofeng_zhan	seriesdamage_p	pofeng_zhan	addskilldamage1	pofeng_zhan	missle_speed_v	pofeng_zhan	skill_attackradius	pofeng_zhan	skill_cost_v	pofeng_zhan	missle_lifetime_v	pofeng_zhan	addskilldamage2	pofeng_zhan	addskilldamage3	pofeng_zhan	addskilldamage4	pofeng_zhan	addskilldamage5	pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		pofeng_zhan		"""Đao pháp trung cấp, gây chút ít sát thương cho đối phương."""
Bàn Cổ Cửu Thức (##) 		38		1	\spr\Ui\技能图标\icon_sk_tw_32.spr		\sound\skill\sound_k004.wav	0	0	0	0	0	0	90	0	1	5	1	10	223	-1	1	0	9	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	40	20	-2	1	80	0	0		0					0	0	0	-1	1	\script\skill\tianwang.lua	stun_p		skill_cost_v																																							"""Chiêu thức cao cấp, khiến đối phương hoàn toàn bị choáng."""
Triêm Y Thập Bát Điệt (##) 		39		2	\spr\Ui\技能图标\icon_sk_tw_33.spr		\sound\skill\sound_k004.wav		48	3	0	2	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianwang.lua	meleedamagereturn_p		skill_cost_v																																							"""Đặc thù tâm pháp, phản đòn cực kỳ hiệu quả."""
Đoạn Hồn Thích	Công kích ngoại công  	40	100	1	\spr\Ui\技能图标\icon_sk_tw_41.spr		\sound\skill\sound_k005.wav	0	0	0	0	2	1	200	5	1	5	1	11	224	-1	1	0	9	0	1	3	0	2	0	27	27	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	35	0	32		5					0	0	0	-1	1	\script\skill\tianwang.lua	physicsenhance_p	duanhun_ci	stun_p	duanhun_ci	deadlystrike_p	duanhun_ci	missle_speed_v	duanhun_ci	skill_attackradius	duanhun_ci	skill_cost_v	duanhun_ci	skill_param1_v	duanhun_ci	skill_param2_v	duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		"""Thiên Vương  trung cấp chiêu thức, chiến đấu cực kỳ hiệu quả."""
Huyết Chiến Bát Phương	Công kích ngoại công  	41	101	1	\spr\Ui\技能图标\icon_sk_tw_64.spr		\sound\skill\sound_k005.wav	0	0	0	0	0	1	90	5	1	4	1	12	225	-1	4	0	9	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	3	1	60	0	9		0					0	0	0	0	1	\script\skill\tianwang.lua	physicsenhance_p	xuezhan_bafang	attackrating_p	xuezhan_bafang	deadlystrike_p	xuezhan_bafang	addskilldamage1	xuezhan_bafang	missle_speed_v	xuezhan_bafang	skill_attackradius	xuezhan_bafang	skill_cost_v	xuezhan_bafang	missle_lifetime_v	xuezhan_bafang	seriesdamage_p	xuezhan_bafang	addskilldamage2	xuezhan_bafang	addskilldamage3	xuezhan_bafang	addskilldamage4	xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		xuezhan_bafang		"""Đao pháp cao cấp, một lần xuất liên tục 3 chiêu.."""
Kim Chung Tráo	Hỗ trợ phòng ngự - chủ động	42	100	2	\spr\Ui\技能图标\icon_sk_tw_43.spr		\sound\skill\sound_k005.wav		49	3	0	2	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianwang.lua	physicsres_p	jinzhong_zhao	coldres_p	jinzhong_zhao	fireres_p	jinzhong_zhao	skill_cost_v	jinzhong_zhao	poisonres_p	jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		jinzhong_zhao		"""Ngạnh công tâm pháp, nhanh chóng tăng cường khả năng phòng thủ """
Đường Môn ám khí 	Hỗ trợ bị động	43	306	3	\spr\Ui\技能图标\icon_sk_tm_aq.spr				0	0	0	3	0	0	0	0	0	3	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tangmen.lua	addphysicsdamage_p	tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tangmen_anqi		tăng khả năng xử dụng  ám khí.
Đường Môn Đao pháp	Hỗ trợ bị động	44		3	\spr\Ui\技能图标\àảãă.spr				0	0	0	3	0	0	0	0	0	3	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tangmen.lua	addphysicsdamage_p		attackratingenhance_p		deadlystrikeenhance_p																																					Tăng hiệu quả sử dụng đao.
Tích Lịch đơn	Công kích nội công 	45	305	0	\spr\Ui\技能图标\icon_sk_tm_01.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	400	0	0	0	3	1	35	-1	1	1	11	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	1	1	\script\skill\tangmen.lua	physicsenhance_p	pili_dan	deadlystrike_p	pili_dan	addskilldamage1	pili_dan	addskilldamage2	pili_dan	addskilldamage3	pili_dan	skill_cost_v	pili_dan	poisondamage_v	pili_dan	seriesdamage_p	pili_dan	addskilldamage4	pili_dan	addskilldamage5	pili_dan	addskilldamage6	pili_dan	addskilldamage7	pili_dan	addskilldamage8	pili_dan	addskilldamage9	pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		"""Võ công nhập môn, sát thương cùng lúc nhiều đối thủ."""
Đao Nhận cơ quan (##) 		46		4	\spr\Ui\技能图标\icon_sk_tm_02.spr				0	0	0	2	0	180	0	0	0	3	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tangmen.lua	physicsdamage_v		summonnpctime_v		skill_cost_v																																					Đặt bẫy vật lý sát thương cùng lúc nhiều đối phương.
Đoạt Hồn Tiêu	Công kích ngoại công  	47	301	0	\spr\Ui\技能图标\icon_sk_tm_11.spr		\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	0	450	0	0	0	3	1	116	-1	1	1	11	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	100	1	80	0	0		0					0	0	0	1	1	\script\skill\tangmen.lua	physicsenhance_p	duohun_biao	poisondamage_v	duohun_biao	addskilldamage1	duohun_biao	poisondamage_v	duohun_biao	missle_speed_v	duohun_biao	skill_attackradius	duohun_biao	skill_cost_v	duohun_biao	seriesdamage_p	duohun_biao	addskilldamage2	duohun_biao	addskilldamage3	duohun_biao	addskilldamage4	duohun_biao		duohun_biao		duohun_biao		duohun_biao		duohun_biao		duohun_biao		duohun_biao		duohun_biao		duohun_biao		duohun_biao		"""Trung cấp chiêu thức, cần trang bị ám khí Phi tiêu."""
Tâm Nhãn 	Hỗ trợ bị động	48	9999	3	\spr\Ui\技能图标\icon_sk_tm_13.spr				0	0	0	3	0	0	0	0	0	3	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tangmen.lua	addcolddamage_v	xinyan	addpoisondamage_v	xinyan	poisonenhance_p	xinyan	deadlystrikeenhance_p	xinyan	attackspeed_v	xinyan	addphysicsdamage_p	xinyan	lifemax_yan_p	xinyan		xinyan		xinyan		xinyan		xinyan		xinyan		xinyan		xinyan		xinyan		xinyan		xinyan		xinyan		xinyan		xinyan		"""Trấn phái tâm pháp, tăng khả năng công kích chính xác bằng ám khí """
Địa Diệm cơ quan (##) 		49		4	\spr\Ui\技能图标\icon_sk_tm_12.spr	\spr\skill\ẻồảắẵè\wdu_13_ÄĐãăấâãÅ.spr			0	0	0	2	0	180	0	0	0	3	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tangmen.lua	allres_p																																									"""Trung cấp Hãm Tĩnh thuật, tăng hiệu quả Hoả sát."""
Truy Tâm Tiễn	Công kích ngoại công  	50	302	0	\spr\Ui\技能图标\icon_sk_tm_22.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	360	0	2	4	3	1	37	-1	2	1	11	0	0	5	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	101	1	0	0	0		0					0	0	0	1	1	\script\skill\tangmen.lua	physicsenhance_p	zhuixin_jian	deadlystrike_p	zhuixin_jian	addskilldamage1	zhuixin_jian	missle_speed_v	zhuixin_jian	skill_attackradius	zhuixin_jian	skill_cost_v	zhuixin_jian	poisondamage_v	zhuixin_jian	seriesdamage_p	zhuixin_jian	addskilldamage2	zhuixin_jian		zhuixin_jian		zhuixin_jian		zhuixin_jian		zhuixin_jian		zhuixin_jian		zhuixin_jian		zhuixin_jian		zhuixin_jian		zhuixin_jian		zhuixin_jian		zhuixin_jian		"""Trung cấp chiêu thức, cần trang bị phi đao."""
Thanh Mộc (##) 		51		3	\spr\Ui\技能图标\icon_sk_tm_21.spr				0	0	0	3	0	0	0	0	0	3	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tangmen.lua	lightingres_p																																									"""Đường Môn Độc môn nội công, tăng khả năng phòng Lôi."""
Âm Lôi Cơ quan (##) 		52		4	\spr\Ui\技能图标\icon_sk_tm_23.spr	\spr\skill\ẻồảắẵè\wdu_13_ÄĐãăấâãÅ.spr			0	0	0	2	0	180	0	0	0	3	6	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tangmen.lua	allres_p																																									"""Trung cấp Hãm Tĩnh thuật, tăng Lôi sát."""
Công kích vật lý 	Công kích ngoại công  	53		0	\spr\Ui\技能图标\icon_sk_ty_ap.spr		0	0	0	0	0	0	0	75	0	0	0	0	1	63	-1	1	1	9	0	1	5	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	1	0		0					0	0	0	-1	1	\script\skill\special\ẵỹ³èẻùÀớạƠằữ.lua	physicsenhance_p		attackrating_p		skill_cost_v																																					Công kích vật lý 
Mạn Thiên Hoa Vũ 	Công kích nội công 	54	303	0	\spr\Ui\技能图标\icon_sk_tm_32.spr	\spr\skill\ẻồảắẵè\wdu_13_ÄĐãăấâãÅ.spr	0	0	0	0	0	0	0	400	0	0	0	3	6	38	-1	1	1	11	1	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	20	102	1	0	0	0		0					0	0	0	1	1	\script\skill\tangmen.lua	physicsenhance_p	mantian_huayu	deadlystrike_p	mantian_huayu	addskilldamage1	mantian_huayu	skill_attackradius	mantian_huayu	skill_cost_v	mantian_huayu	poisondamage_v	mantian_huayu	seriesdamage_p	mantian_huayu	addskilldamage2	mantian_huayu		mantian_huayu		mantian_huayu		mantian_huayu		mantian_huayu		mantian_huayu		mantian_huayu		mantian_huayu		mantian_huayu		mantian_huayu		mantian_huayu		mantian_huayu		mantian_huayu		"""Chiêu thức cao cấp,dùng ám khí tấn công đối phương trên diện rộng."""
Thối Độc Thuật	Chủ động hỗ trợ công kích	55		2	\spr\Ui\技能图标\icon_sk_tm_31.spr	\spr\skill\ẻồảắẵè\wdu_13_ÄĐãăấâãÅ.spr			35	3	0	2	0	0	0	0	0	3	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tangmen.lua	addpoisondamage_v		skill_cost_v																																							"""Đường Môn tuyệt kỹ, tăng hiệu quả Độc sát."""
Hàn Sương Cơ quan (##) 		56		4	\spr\Ui\技能图标\icon_sk_tm_33.spr	\spr\skill\ẻồảắẵè\wdu_13_ÄĐãăấâãÅ.spr			0	0	0	2	0	180	0	0	0	3	6	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tangmen.lua	allres_p																																									"""Cao cấp Hãm Tĩnh thuật, tăng hiệu quả Băng sát."""
Băng Phách Hàn Quang	Chủ động hỗ trợ công kích	57		2	\spr\Ui\技能图标\icon_sk_tm_42.spr	\spr\skill\ẻồảắẵè\wdu_13_ÄĐãăấâãÅ.spr			36	3	0	2	0	0	0	0	0	3	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tangmen.lua	addcolddamage_v		skill_cost_v																																							"""Độc Môn kỳ thuật, dùng ám khí tăng Băng sát.."""
Thiên La Địa Võng	Công kích ngoại công  	58	303	0	\spr\Ui\技能图标\icon_sk_tm_43.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	520	0	0	0	3	1	67	-1	1	1	11	1	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	227	0	0	60	20	102	0	0	0	0		0					0	0	0	1	1	\script\skill\tangmen.lua	physicsenhance_p	tianluo_diwang	deadlystrike_p	tianluo_diwang	addskilldamage1	tianluo_diwang	missle_speed_v	tianluo_diwang	skill_attackradius	tianluo_diwang	skill_cost_v	tianluo_diwang	poisondamage_v	tianluo_diwang	seriesdamage_p	tianluo_diwang	addskilldamage2	tianluo_diwang		tianluo_diwang		tianluo_diwang		tianluo_diwang		tianluo_diwang		tianluo_diwang		tianluo_diwang		tianluo_diwang		tianluo_diwang		tianluo_diwang		tianluo_diwang		tianluo_diwang		"""Độc môn ám khí, tấn công đối phương trên diện rộng."""
Cửu Cung Địa Sát (##) 		59		4	\spr\Ui\技能图标\icon_sk_tm_41.spr	\spr\skill\ẻồảắẵè\wdu_13_ÄĐãăấâãÅ.spr			0	0	0	2	0	180	0	0	0	3	6	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\skill.lua	allres_p																																									"""Cao cấp Hãm Tĩnh thuật, tấn công đối phương trên diện rộng."""
Ngũ Độc Đao pháp	Hỗ trợ bị động	60	404	3	\spr\Ui\技能图标\icon_sk_wd_df.spr				0	0	0	3	0	0	0	0	0	3	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	1	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudu.lua	addphysicsdamage_p	wudu_daofa	deadlystrikeenhance_p	wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		wudu_daofa		Tăng hiệu quả sử dụng đao.
Ngũ Độc Bổng pháp (##) 	Hỗ trợ bị động	61		3	\spr\Ui\技能图标\ạữãă.spr				0	0	0	3	0	0	0	0	0	3	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudu.lua	addphysicsdamage_p		attackratingenhance_p		deadlystrikeenhance_p																																					
Ngũ Độc Chưởng Pháp	Hỗ trợ bị động	62	405	3	\spr\Ui\技能图标\icon_sk_wd_zf.spr				0	0	0	3	0	0	0	0	0	3	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudu.lua	addpoisonmagic_v	wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		wudu_zhangfa		"""chưởng pháp nhập môn, tăng hiệu quả Độc sát."""
Độc Sa chưởng	Công kích nội công 	63	402	0	\spr\Ui\技能图标\icon_sk_wd_01.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	180	0	0	0	3	1	30	-1	1	1	11	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	1	1	\script\skill\wudu.lua	poisondamage_v	dusha_zhang	addskilldamage1	dusha_zhang	missle_speed_v	dusha_zhang	skill_attackradius	dusha_zhang	skill_cost_v	dusha_zhang	seriesdamage_p	dusha_zhang	addskilldamage2	dusha_zhang	addskilldamage3	dusha_zhang	addskilldamage4	dusha_zhang	addskilldamage5	dusha_zhang		dusha_zhang		dusha_zhang		dusha_zhang		dusha_zhang		dusha_zhang		dusha_zhang		dusha_zhang		dusha_zhang		dusha_zhang		dusha_zhang		"""Ngũ Độc võ công nhập môn, sát thương đối phương đơn lẻ."""
Băng Lam Huyền Tinh	Chủ động hỗ trợ công kích	64	403	0	\spr\Ui\技能图标\icon_sk_wd_02.spr	\spr\skill\ẻồảắẵè\wdu_13_ÄĐãăấâãÅ.spr			8	3	0	2	0	440	0	0	0	3	6	20	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudu.lua	coldres_p	binglan_xuanjing	skill_cost_v	binglan_xuanjing	coldresmax_p	binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		binglan_xuanjing		"""Mật môn độc dược, khiến đối phương giảm khả năng phòng băng."""
Huyết Đao Độc Sát	Công kích nội công 	65	401	0	\spr\Ui\skill\ẹêàảảắẫ±.spr		\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	0	400	0	0	0	3	1	31	-1	1	1	11	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	1	0	0	0	0		0					0	0	0	1	1	\script\skill\wudu.lua	physicsenhance_p	xuedao_dusha	poisondamage_v	xuedao_dusha	addskilldamage1	xuedao_dusha	missle_speed_v	xuedao_dusha	skill_attackradius	xuedao_dusha	skill_cost_v	xuedao_dusha	seriesdamage_p	xuedao_dusha	addskilldamage2	xuedao_dusha	addskilldamage3	xuedao_dusha		xuedao_dusha		xuedao_dusha		xuedao_dusha		xuedao_dusha		xuedao_dusha		xuedao_dusha		xuedao_dusha		xuedao_dusha		xuedao_dusha		xuedao_dusha		xuedao_dusha		"""Ngũ Độc trung cấp chiêu thức,dùng độc tân công đối phương đơn lẻ."""
Tạp Nan Dược Kinh	Hỗ trợ phòng ngự - bị  động	66	400	3	\spr\Ui\技能图标\icon_sk_wd_12.spr				0	0	0	3	0	0	0	0	0	3	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudu.lua	poisonres_p	zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		zanan_yaojing		"""Dụng độc tâm pháp, tăng hiệu quả kháng độc."""
